mode,o,101,102,103,104,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,301,302,303,304
lrt_mixed_core_underground,204,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,205,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,206,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,207,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,208,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,209,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,210,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,assumed:2/constant:1/derived:2,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,211,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,212,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,213,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,214,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,215,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,216,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,217,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,301,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,302,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,303,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
lrt_mixed_core_underground,304,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4,constant:1/missing:4
