o,d,o_name,d_name,car_2022,transit_2022,gc_car,gc_bus,gc_brt,gc_lrt_ug,gc_lrt_ground,gc_lrt_ug_with_premium,P_lrt_of_transit_ug,lrt_trips_ug,lrt_from_bus_ug,lrt_from_car_ug,P_lrt_of_transit_ground,lrt_trips_ground,gc_lrt_d50,P_lrt_of_transit_d50,lrt_trips_d50,lrt_legs_ug,lrt_status_ug
302,211,KiryatYam A,Bazan-Hutsot,224.66,30.6,15.64,35.06,36.66,71.33,74.74,66.33,0.13,4.32,4.06,0.26,0.11,3.57,69.46,0.15,4.79,brt→LRT→brt,derived_feeder
302,212,KiryatYam A,TsometKiryatAta,253.11,38.61,14.93,25.01,26.15,64.92,68.33,59.92,0.11,4.45,4.23,0.22,0.09,3.67,63.05,0.12,4.94,brt→LRT→brt,derived_feeder
302,213,KiryatYam A,KiryatAta North,0.0,10.49,16.3,58.12,,76.54,79.95,71.54,0.31,3.24,3.24,0.0,0.27,2.8,74.67,0.33,3.5,brt→LRT→brt,derived_feeder
302,214,KiryatYam A,KiryatAta North-East,0.0,2.72,21.1,67.94,,100.88,104.29,95.88,0.16,0.43,0.43,0.0,0.13,0.36,99.01,0.17,0.47,brt→LRT→bus,derived_feeder
302,215,KiryatYam A,Shefaram,0.0,0.04,26.46,60.51,,95.81,99.22,90.81,0.14,0.01,0.01,0.0,0.12,0.01,93.94,0.15,0.01,brt→LRT→bus,derived_feeder
302,216,KiryatYam A,Hamovil,0.0,0.05,39.9,83.94,,115.32,118.73,110.32,0.17,0.01,0.01,0.0,0.14,0.01,113.45,0.19,0.01,brt→LRT→bus,derived_feeder
302,217,KiryatYam A,Nazareth,0.0,1.02,56.78,80.2,,105.27,108.68,100.27,0.23,0.24,0.24,0.0,0.2,0.2,103.4,0.25,0.26,brt→LRT→bus,derived_feeder
302,101,KiryatYam A,TsurShalom,12.84,18.59,12.07,32.32,93.66,75.87,79.28,70.87,0.09,1.72,1.67,0.04,0.07,1.42,74.0,0.1,1.91,brt→LRT→brt,derived_feeder
302,102,KiryatYam A,Kiryon,19.7,33.14,10.58,31.26,,73.44,76.85,68.44,0.1,3.3,3.22,0.08,0.08,2.72,71.57,0.11,3.66,brt→LRT→brt,derived_feeder
302,103,KiryatYam A,KiryatBialik Center,280.61,31.54,9.14,26.9,,72.41,75.82,67.41,0.08,2.65,2.55,0.1,0.07,2.18,70.54,0.09,2.95,brt→LRT→brt,derived_feeder
302,104,KiryatYam A,KiryatHaim,132.98,34.52,13.44,44.92,,68.34,71.75,63.34,0.25,9.61,8.59,1.02,0.21,8.06,66.47,0.27,10.56,brt→LRT→brt,derived_feeder
302,301,KiryatYam A,SavyoneyYam,252.51,23.23,8.23,29.93,91.12,99.88,103.29,94.88,0.02,0.47,0.46,0.0,0.02,0.38,98.01,0.02,0.52,brt→LRT→brt,derived_feeder
302,303,KiryatYam A,KiryatYam B+C,314.22,77.27,7.32,12.66,15.53,87.68,91.09,82.68,0.01,1.15,1.14,0.01,0.01,0.94,85.57,0.02,1.3,brt→LRT→brt,derived_feeder
302,304,KiryatYam A,KiryatHaim West,121.49,8.47,12.37,24.03,20.35,85.26,88.67,80.26,0.03,0.29,0.28,0.0,0.03,0.23,83.39,0.04,0.32,brt→LRT→brt,derived_feeder
303,201,KiryatYam B+C,TiratCarmel,0.0,18.04,30.32,64.6,,85.74,90.45,80.74,0.28,4.97,4.97,0.0,0.22,4.02,78.44,0.37,6.68,bus→LRT,assumed
303,202,KiryatYam B+C,Matam-NeotPeres,100.94,71.69,31.31,54.34,,74.36,82.24,69.36,0.29,22.88,20.71,2.18,0.2,15.48,63.2,0.44,37.48,brt→LRT,derived_feeder
303,203,KiryatYam B+C,HofCarmel-NeveDavid,17.4,8.7,26.29,56.57,,69.91,77.0,64.91,0.38,3.87,3.28,0.59,0.28,2.78,60.62,0.51,5.73,brt→LRT,derived_feeder
303,204,KiryatYam B+C,Hecht-Shprintzak,0.0,12.33,25.7,58.5,,67.67,78.12,62.67,0.44,5.4,5.4,0.0,0.29,3.62,59.01,0.57,6.99,brt→LRT,derived_feeder
303,205,KiryatYam B+C,EinHayam,0.0,2.99,24.94,54.99,,66.54,78.1,61.54,0.4,1.21,1.21,0.0,0.25,0.75,59.1,0.51,1.54,brt→LRT,derived_feeder
303,206,KiryatYam B+C,BatGalim-KiryatEliezer,139.41,71.95,23.44,45.18,,60.85,69.05,55.85,0.35,28.48,24.83,3.65,0.24,19.22,55.28,0.42,36.4,brt→LRT,derived_feeder
303,207,KiryatYam B+C,Hamoshava,0.0,19.53,20.67,51.52,,50.35,56.75,45.35,0.59,11.55,11.55,0.0,0.5,9.7,46.01,0.65,12.75,brt→LRT,derived_feeder
303,208,KiryatYam B+C,LowerCity,362.24,68.7,22.36,38.62,,51.74,56.43,46.74,0.38,31.84,26.15,5.69,0.32,25.47,48.62,0.43,36.69,brt→LRT,derived_feeder
303,209,KiryatYam B+C,Namal-Giborim,0.0,36.94,18.54,36.8,36.8,54.61,58.02,49.61,0.32,11.7,11.7,0.0,0.27,10.13,52.74,0.34,12.62,brt→LRT,derived_feeder
303,210,KiryatYam B+C,Hamifrats,35.92,165.16,22.4,37.33,39.01,68.95,72.36,63.95,0.17,28.39,27.81,0.59,0.14,23.8,67.08,0.18,31.21,brt→LRT,derived_feeder
303,211,KiryatYam B+C,Bazan-Hutsot,252.97,62.53,14.66,30.15,32.22,66.89,70.3,61.89,0.13,8.56,8.1,0.46,0.11,7.08,65.02,0.14,9.49,brt→LRT→brt,derived_feeder
303,212,KiryatYam B+C,TsometKiryatAta,86.9,77.51,12.23,20.42,21.71,60.48,63.89,55.48,0.11,8.7,8.43,0.27,0.09,7.2,58.61,0.12,9.65,brt→LRT→brt,derived_feeder
303,213,KiryatYam B+C,KiryatAta North,0.0,19.26,16.02,50.76,,72.1,75.51,67.1,0.27,5.25,5.25,0.0,0.23,4.51,70.23,0.3,5.69,brt→LRT→brt,derived_feeder
303,214,KiryatYam B+C,KiryatAta North-East,0.0,4.99,21.29,66.26,,96.44,99.85,91.44,0.18,0.9,0.9,0.0,0.15,0.76,94.57,0.2,0.99,brt→LRT→bus,derived_feeder
303,215,KiryatYam B+C,Shefaram,0.0,0.27,26.94,60.18,,91.37,94.78,86.37,0.17,0.05,0.05,0.0,0.14,0.04,89.5,0.19,0.05,brt→LRT→bus,derived_feeder
303,216,KiryatYam B+C,Hamovil,0.0,0.13,40.35,83.61,,110.88,114.29,105.88,0.21,0.03,0.03,0.0,0.18,0.02,109.01,0.23,0.03,brt→LRT→bus,derived_feeder
303,217,KiryatYam B+C,Nazareth,0.0,2.17,56.97,79.86,,100.83,104.24,95.83,0.28,0.6,0.6,0.0,0.24,0.52,98.96,0.3,0.65,brt→LRT→bus,derived_feeder
303,101,KiryatYam B+C,TsurShalom,219.52,37.51,13.38,31.79,89.76,71.43,74.84,66.43,0.11,4.38,4.17,0.21,0.09,3.62,69.56,0.12,4.87,brt→LRT→brt,derived_feeder
303,102,KiryatYam B+C,Kiryon,969.09,69.03,12.5,33.3,,68.99,72.4,63.99,0.14,10.11,9.44,0.67,0.11,8.36,67.12,0.15,11.22,brt→LRT→brt,derived_feeder
303,103,KiryatYam B+C,KiryatBialik Center,944.76,64.2,8.49,18.98,,67.97,71.38,62.97,0.07,4.42,4.28,0.14,0.05,3.62,66.1,0.07,4.92,brt→LRT→brt,derived_feeder
303,104,KiryatYam B+C,KiryatHaim,654.18,97.25,11.2,31.81,,63.9,67.31,58.9,0.16,17.29,16.0,1.29,0.14,14.34,62.03,0.18,19.13,brt→LRT→brt,derived_feeder
303,301,KiryatYam B+C,SavyoneyYam,135.04,40.02,10.34,27.57,86.94,95.44,98.85,90.44,0.02,0.91,0.9,0.01,0.02,0.74,93.57,0.03,1.01,brt→LRT→brt,derived_feeder
303,302,KiryatYam B+C,KiryatYam A,389.38,58.51,6.54,17.11,80.65,89.7,93.11,84.7,0.02,1.0,1.0,0.01,0.01,0.82,87.83,0.02,1.12,brt→LRT→brt,derived_feeder
303,304,KiryatYam B+C,KiryatHaim West,303.21,33.18,9.26,19.08,15.91,80.81,84.22,75.81,0.03,1.08,1.07,0.02,0.03,0.89,78.94,0.04,1.21,brt→LRT→brt,derived_feeder
304,201,KiryatHaim West,TiratCarmel,28.6,15.23,28.18,62.48,,83.62,88.33,78.62,0.28,4.68,4.19,0.49,0.22,3.69,75.02,0.39,6.99,bus→LRT,assumed
304,202,KiryatHaim West,Matam-NeotPeres,58.52,65.64,26.4,52.22,,70.93,84.09,65.93,0.31,21.91,20.03,1.88,0.17,11.42,59.77,0.46,35.14,brt→LRT,derived_feeder
304,203,KiryatHaim West,HofCarmel-NeveDavid,6.97,7.02,25.81,61.55,,66.49,74.87,61.49,0.5,4.39,3.52,0.87,0.38,3.09,57.2,0.64,6.11,brt→LRT,derived_feeder
304,204,KiryatHaim West,Hecht-Shprintzak,0.0,9.96,25.02,56.38,,64.25,76.0,59.25,0.46,4.55,4.55,0.0,0.29,2.93,55.59,0.59,5.84,brt→LRT,derived_feeder
304,205,KiryatHaim West,EinHayam,0.0,2.42,24.52,52.87,,63.11,74.68,58.11,0.42,1.02,1.02,0.0,0.27,0.65,55.67,0.53,1.29,brt→LRT,derived_feeder
304,206,KiryatHaim West,BatGalim-KiryatEliezer,274.92,56.87,28.08,50.16,,57.43,65.62,52.43,0.47,34.1,26.51,7.59,0.35,23.55,51.86,0.55,42.91,brt→LRT,derived_feeder
304,207,KiryatHaim West,Hamoshava,0.0,15.71,19.89,49.4,,46.93,53.32,41.93,0.61,9.59,9.59,0.0,0.52,8.11,42.59,0.67,10.53,brt→LRT,derived_feeder
304,208,KiryatHaim West,LowerCity,85.2,54.97,21.32,43.61,,48.31,53.01,43.31,0.5,34.11,27.73,6.38,0.43,28.31,45.19,0.55,38.27,brt→LRT,derived_feeder
304,209,KiryatHaim West,Namal-Giborim,30.48,25.1,16.57,33.37,33.37,51.18,54.59,46.18,0.32,8.9,7.95,0.95,0.27,7.57,49.31,0.34,9.69,brt→LRT,derived_feeder
304,210,KiryatHaim West,Hamifrats,112.37,72.11,15.6,33.79,35.58,65.52,68.93,60.52,0.17,12.78,12.07,0.7,0.14,10.64,63.65,0.18,14.1,brt→LRT,derived_feeder
304,211,KiryatHaim West,Bazan-Hutsot,257.53,26.22,12.71,26.5,28.79,63.47,66.88,58.47,0.13,3.57,3.36,0.21,0.11,2.95,61.6,0.14,3.96,brt→LRT→brt,derived_feeder
304,212,KiryatHaim West,TsometKiryatAta,111.16,31.46,11.61,16.14,18.29,57.05,60.46,52.05,0.1,3.41,3.27,0.14,0.09,2.81,55.18,0.11,3.79,brt→LRT→brt,derived_feeder
304,213,KiryatHaim West,KiryatAta North,0.0,6.44,14.77,36.76,,68.68,72.09,63.68,0.17,1.07,1.07,0.0,0.14,0.9,66.81,0.18,1.17,brt→LRT→brt,derived_feeder
304,214,KiryatHaim West,KiryatAta North-East,0.0,1.67,20.39,64.14,,93.01,96.42,88.01,0.19,0.32,0.32,0.0,0.16,0.27,91.14,0.21,0.35,brt→LRT→bus,derived_feeder
304,215,KiryatHaim West,Shefaram,0.0,0.3,26.29,61.4,,87.95,91.36,82.95,0.22,0.06,0.06,0.0,0.18,0.05,86.08,0.23,0.07,brt→LRT→bus,derived_feeder
304,216,KiryatHaim West,Hamovil,0.0,0.1,39.5,85.08,,107.45,110.86,102.45,0.26,0.03,0.03,0.0,0.22,0.02,105.58,0.28,0.03,brt→LRT→bus,derived_feeder
304,217,KiryatHaim West,Nazareth,0.0,1.1,55.73,81.34,,97.41,100.82,92.41,0.34,0.38,0.38,0.0,0.3,0.33,95.54,0.37,0.4,brt→LRT→bus,derived_feeder
304,101,KiryatHaim West,TsurShalom,30.96,15.39,16.39,45.41,86.34,68.01,71.42,63.01,0.26,4.4,3.97,0.43,0.22,3.71,66.14,0.28,4.83,brt→LRT→brt,derived_feeder
304,102,KiryatHaim West,Kiryon,183.04,30.11,15.21,42.79,,65.57,68.98,60.57,0.26,8.73,7.71,1.02,0.22,7.32,63.7,0.28,9.6,brt→LRT→brt,derived_feeder
304,103,KiryatHaim West,KiryatBialik Center,168.27,26.8,10.9,36.2,,64.55,67.96,59.55,0.2,5.82,5.3,0.52,0.17,4.84,62.68,0.22,6.42,brt→LRT→brt,derived_feeder
304,104,KiryatHaim West,KiryatHaim,891.96,62.74,6.78,27.98,,60.47,63.88,55.47,0.16,10.97,10.11,0.86,0.14,9.09,58.6,0.18,12.15,brt→LRT→brt,derived_feeder
304,301,KiryatHaim West,SavyoneyYam,2.26,10.7,14.02,36.41,83.51,92.02,95.43,87.02,0.05,0.5,0.49,0.01,0.04,0.41,90.15,0.05,0.55,brt→LRT→brt,derived_feeder
304,302,KiryatHaim West,KiryatYam A,15.47,15.64,11.95,27.89,77.22,86.28,89.69,81.28,0.04,0.62,0.61,0.01,0.03,0.51,84.41,0.04,0.69,brt→LRT→brt,derived_feeder
304,303,KiryatHaim West,KiryatYam B+C,687.44,69.16,8.08,15.2,70.32,79.82,83.23,74.82,0.03,1.9,1.88,0.02,0.02,1.56,77.7,0.03,2.16,brt→LRT→brt,derived_feeder
