source,own_pc,matched_cellular_pc,congruence,var_share,superzone,loading,origin_score
survey d10,3,3,0.8902992378503581,0.048129846858968386,19,0.14296747679112887,0.13085854402730046
survey d10,3,3,0.8902992378503581,0.048129846858968386,20,0.15894095033339534,0.16740407337291874
survey d10,3,3,0.8902992378503581,0.048129846858968386,21,0.23528761216200295,0.21878166021469675
survey d10,3,3,0.8902992378503581,0.048129846858968386,22,0.0869450556087405,0.07862926424301471
survey d10,3,3,0.8902992378503581,0.048129846858968386,23,-0.017389545449169617,-0.022088251011434613
survey d10,3,3,0.8902992378503581,0.048129846858968386,24,-0.04591341597924549,-0.048565389295408594
survey d10,3,3,0.8902992378503581,0.048129846858968386,25,-0.07850702924175434,-0.08029887261169899
survey d10,3,3,0.8902992378503581,0.048129846858968386,30,0.035685521464742145,0.03828255925993752
survey d10,3,3,0.8902992378503581,0.048129846858968386,31,-0.2710908623161791,-0.25071508115700636
survey d10,3,3,0.8902992378503581,0.048129846858968386,32,-0.27168578351659267,-0.25817500428569923
survey d10,3,3,0.8902992378503581,0.048129846858968386,33,-0.16260865087900225,-0.1592985949069938
survey d10,3,3,0.8902992378503581,0.048129846858968386,34,-0.15514155799795312,-0.1484455925217908
survey d10,3,3,0.8902992378503581,0.048129846858968386,35,0.203980371988665,0.18970836913891764
survey d10,3,3,0.8902992378503581,0.048129846858968386,36,0.5529099192433374,0.5072987387122493
survey d10,3,3,0.8902992378503581,0.048129846858968386,37,0.47862633464556703,0.46607706134573096
survey d10,3,3,0.8902992378503581,0.048129846858968386,38,0.018992391357570637,0.02076145477157505
survey d10,3,3,0.8902992378503581,0.048129846858968386,39,-0.14292589610623252,-0.13535984177621166
survey d10,3,3,0.8902992378503581,0.048129846858968386,40,-0.17283398728787364,-0.16678380240647683
survey d10,4,4,0.8204911588573105,0.04568467778837219,1,0.38933441196967644,0.3608555881592526
survey d10,4,4,0.8204911588573105,0.04568467778837219,2,0.2253913993234812,0.2064539449083504
survey d10,4,4,0.8204911588573105,0.04568467778837219,3,0.3751156257926087,0.3390929956205315
survey d10,4,4,0.8204911588573105,0.04568467778837219,4,0.012824920402028352,0.013027146503057939
survey d10,4,4,0.8204911588573105,0.04568467778837219,5,-0.009524165905366127,-0.01316674960705846
survey d10,4,4,0.8204911588573105,0.04568467778837219,6,-0.012367716396762268,-0.012930625138364904
survey d10,4,4,0.8204911588573105,0.04568467778837219,7,-0.0067648878033243565,0.0003923122396091486
survey d10,4,4,0.8204911588573105,0.04568467778837219,8,-0.018084551560635244,-0.024308145543432507
survey d10,4,4,0.8204911588573105,0.04568467778837219,9,-0.02606180299739531,-0.027538711634322754
survey d10,4,4,0.8204911588573105,0.04568467778837219,10,0.021788368098447693,0.022587864283668945
survey d10,4,4,0.8204911588573105,0.04568467778837219,11,-0.023041421587325684,-0.01694529562911193
survey d10,4,4,0.8204911588573105,0.04568467778837219,12,-0.07691910800732059,-0.0735387123804056
survey d10,4,4,0.8204911588573105,0.04568467778837219,13,-0.11872505796212462,-0.12696123283841806
survey d10,4,4,0.8204911588573105,0.04568467778837219,14,-0.1841126268075833,-0.15618260948463644
survey d10,4,4,0.8204911588573105,0.04568467778837219,15,-0.21132279213581695,-0.17043876514820847
survey d10,4,4,0.8204911588573105,0.04568467778837219,16,-0.17141422964651615,-0.14974903095408523
survey d10,4,4,0.8204911588573105,0.04568467778837219,17,-0.1397824805541222,-0.13094202164647392
survey d10,4,4,0.8204911588573105,0.04568467778837219,18,-0.10194212204862935,-0.10209918128355108
survey d10,4,4,0.8204911588573105,0.04568467778837219,19,-0.01452624962490857,-0.01558020262432841
survey d10,4,4,0.8204911588573105,0.04568467778837219,20,-0.0029580762943343998,-0.0029265326891317308
survey d10,4,4,0.8204911588573105,0.04568467778837219,21,-0.012782645477895448,-0.012105552626243543
survey d10,4,4,0.8204911588573105,0.04568467778837219,22,-0.05225461136368261,-0.047966726865619695
survey d10,4,4,0.8204911588573105,0.04568467778837219,23,-0.057068735615448486,-0.07102647929109886
survey d10,4,4,0.8204911588573105,0.04568467778837219,24,-0.12772036335135675,-0.13152951503375632
survey d10,4,4,0.8204911588573105,0.04568467778837219,25,-0.026856089932594775,-0.023057724572105195
survey d10,4,4,0.8204911588573105,0.04568467778837219,30,0.037970232062496216,0.03651209568527173
survey d10,4,4,0.8204911588573105,0.04568467778837219,31,-0.2954680688476974,-0.2727331748966089
survey d10,4,4,0.8204911588573105,0.04568467778837219,32,-0.18196103890883775,-0.16785113314635491
survey d10,4,4,0.8204911588573105,0.04568467778837219,33,0.05292466219477165,0.054801040230963965
survey d10,4,4,0.8204911588573105,0.04568467778837219,34,0.5741684398680691,0.5327530610950717
survey d10,4,4,0.8204911588573105,0.04568467778837219,35,-0.04817022455335416,-0.04104333545843192
survey d10,4,4,0.8204911588573105,0.04568467778837219,36,0.07848254798395815,0.07089035363433675
survey d10,4,4,0.8204911588573105,0.04568467778837219,37,0.048900988572994936,0.04897098649359668
survey d10,4,4,0.8204911588573105,0.04568467778837219,38,0.030378609090188077,0.03618835487814715
survey d10,4,4,0.8204911588573105,0.04568467778837219,39,-0.010658377928012892,-0.010280276109885866
survey d10,4,4,0.8204911588573105,0.04568467778837219,40,0.08320723995232542,0.07837599086977588
survey d10,6,5,0.6408276256299417,0.039853970357739535,1,-0.07765841136957771,-0.06622839714890177
survey d10,6,5,0.6408276256299417,0.039853970357739535,2,0.004655011001156881,0.005919888725733464
survey d10,6,5,0.6408276256299417,0.039853970357739535,3,0.11184620283085374,0.09365744384226905
survey d10,6,5,0.6408276256299417,0.039853970357739535,4,0.032904222206721755,0.03039594234259872
survey d10,6,5,0.6408276256299417,0.039853970357739535,5,0.013002300030796858,0.012841411458228062
survey d10,6,5,0.6408276256299417,0.039853970357739535,6,0.031834528599955086,0.023779143667740414
survey d10,6,5,0.6408276256299417,0.039853970357739535,7,0.030692342013375694,0.01895728083819439
survey d10,6,5,0.6408276256299417,0.039853970357739535,8,0.01995870739887979,0.022685766909418488
survey d10,6,5,0.6408276256299417,0.039853970357739535,9,0.047955956888623995,0.043950833116383474
survey d10,6,5,0.6408276256299417,0.039853970357739535,10,0.080970008642708,0.07745454385279381
survey d10,6,5,0.6408276256299417,0.039853970357739535,11,0.16283981568458442,0.15863335492127864
survey d10,6,5,0.6408276256299417,0.039853970357739535,12,-0.0017683161935358534,-0.01412663324979934
survey d10,6,5,0.6408276256299417,0.039853970357739535,13,-0.05357509585989613,-0.054432352440743154
survey d10,6,5,0.6408276256299417,0.039853970357739535,14,-0.11105903066243139,-0.08571173825086524
survey d10,6,5,0.6408276256299417,0.039853970357739535,15,-0.1143550015214821,-0.08923368377508305
survey d10,6,5,0.6408276256299417,0.039853970357739535,16,-0.07009961130959032,-0.05985908951063467
survey d10,6,5,0.6408276256299417,0.039853970357739535,17,-0.06231551808893475,-0.05705909898338863
survey d10,6,5,0.6408276256299417,0.039853970357739535,18,0.0054109011638071676,0.0003263253278731717
survey d10,6,5,0.6408276256299417,0.039853970357739535,19,0.17842066408500265,0.14473227516126974
survey d10,6,5,0.6408276256299417,0.039853970357739535,20,0.17323379217476303,0.16198636993494248
survey d10,6,5,0.6408276256299417,0.039853970357739535,21,0.459117355136945,0.39579041884705296
survey d10,6,5,0.6408276256299417,0.039853970357739535,22,0.21741045882746446,0.17681515285547675
survey d10,6,5,0.6408276256299417,0.039853970357739535,23,-0.029184433107945634,-0.03066078832282906
survey d10,6,5,0.6408276256299417,0.039853970357739535,24,-0.12108772702007937,-0.11351135672075441
survey d10,6,5,0.6408276256299417,0.039853970357739535,25,-0.18008893350009045,-0.16326442745169037
survey d10,6,5,0.6408276256299417,0.039853970357739535,30,0.04434055997525267,0.036027504541887814
survey d10,6,5,0.6408276256299417,0.039853970357739535,31,-0.03388339919268598,-0.03344236376469646
survey d10,6,5,0.6408276256299417,0.039853970357739535,32,0.05943383076291752,0.05067827959478695
survey d10,6,5,0.6408276256299417,0.039853970357739535,33,0.038125956372166855,0.035206988593291355
survey d10,6,5,0.6408276256299417,0.039853970357739535,34,-0.15753237216742513,-0.1333412001277619
survey d10,6,5,0.6408276256299417,0.039853970357739535,35,-0.1767198786933468,-0.15589623182777856
survey d10,6,5,0.6408276256299417,0.039853970357739535,36,0.15198371172064784,0.13379078566105737
survey d10,6,5,0.6408276256299417,0.039853970357739535,37,-0.6088114669122245,-0.5174307114031655
survey d10,6,5,0.6408276256299417,0.039853970357739535,38,0.044422232257006124,0.04156676916991355
survey d10,6,5,0.6408276256299417,0.039853970357739535,39,-0.24433420444280446,-0.20456869252927676
survey d10,6,5,0.6408276256299417,0.039853970357739535,40,0.13391484226842015,0.11357028614517772
survey d10,5,6,0.8511369344075265,0.04316443152319965,1,0.040553472659966,0.037876900025865926
survey d10,5,6,0.8511369344075265,0.04316443152319965,2,0.007215756546764734,0.00868754297540619
survey d10,5,6,0.8511369344075265,0.04316443152319965,3,-0.06470964713833516,-0.05621898086004042
survey d10,5,6,0.8511369344075265,0.04316443152319965,4,-0.012429595737814759,-0.008253728161110667
survey d10,5,6,0.8511369344075265,0.04316443152319965,5,0.002023717678903029,0.0034109560509680797
survey d10,5,6,0.8511369344075265,0.04316443152319965,6,-0.005704515495285205,-0.007318965103033406
survey d10,5,6,0.8511369344075265,0.04316443152319965,7,-0.0057913134641372176,-0.006536569034460404
survey d10,5,6,0.8511369344075265,0.04316443152319965,8,-0.0018117208688878397,0.0010475625775389621
survey d10,5,6,0.8511369344075265,0.04316443152319965,9,-0.010427928524122648,-0.008683674867095707
survey d10,5,6,0.8511369344075265,0.04316443152319965,10,-0.009728651255237593,-0.007936910397974926
survey d10,5,6,0.8511369344075265,0.04316443152319965,11,-0.0031210305068127813,-0.0021715406408444574
survey d10,5,6,0.8511369344075265,0.04316443152319965,12,-0.0020382740435904915,-0.004112177284531459
survey d10,5,6,0.8511369344075265,0.04316443152319965,13,-0.00018617736995199074,0.0021478733602782875
survey d10,5,6,0.8511369344075265,0.04316443152319965,14,0.007861843378831498,0.007946199276752691
survey d10,5,6,0.8511369344075265,0.04316443152319965,15,-0.003999522036628289,-0.0032779797771686357
survey d10,5,6,0.8511369344075265,0.04316443152319965,16,-0.00523174276827587,-0.0018160970065049845
survey d10,5,6,0.8511369344075265,0.04316443152319965,17,0.002232248948611299,0.004363154880450745
survey d10,5,6,0.8511369344075265,0.04316443152319965,18,0.006359348143598842,0.00766311795776397
survey d10,5,6,0.8511369344075265,0.04316443152319965,19,-0.07968697274784486,-0.07382183498937284
survey d10,5,6,0.8511369344075265,0.04316443152319965,20,-0.005439303105223828,-0.01008570140931582
survey d10,5,6,0.8511369344075265,0.04316443152319965,21,0.05215492804610444,0.04266897325112939
survey d10,5,6,0.8511369344075265,0.04316443152319965,22,0.01095840100182442,0.014809867570218594
survey d10,5,6,0.8511369344075265,0.04316443152319965,23,0.0008022625963992208,0.0017566239058552544
survey d10,5,6,0.8511369344075265,0.04316443152319965,24,0.00027786070760381175,0.0019752374977540137
survey d10,5,6,0.8511369344075265,0.04316443152319965,25,-0.013097550484839652,-0.011385315537535521
survey d10,5,6,0.8511369344075265,0.04316443152319965,30,-0.11338358119278567,-0.11889223816704116
survey d10,5,6,0.8511369344075265,0.04316443152319965,31,0.23208708145668036,0.2018467980132508
survey d10,5,6,0.8511369344075265,0.04316443152319965,32,0.21013371591807353,0.19198335309492906
survey d10,5,6,0.8511369344075265,0.04316443152319965,33,0.03754468423851206,0.0267744826028033
survey d10,5,6,0.8511369344075265,0.04316443152319965,34,0.07717424458125265,0.07158311248919536
survey d10,5,6,0.8511369344075265,0.04316443152319965,35,-0.8368766369745383,-0.7473069389384521
survey d10,5,6,0.8511369344075265,0.04316443152319965,36,0.2703200847336063,0.23832294642970425
survey d10,5,6,0.8511369344075265,0.04316443152319965,37,0.2953213200911479,0.2673149718271311
survey d10,5,6,0.8511369344075265,0.04316443152319965,38,0.01712431754778456,0.021525941183068976
survey d10,5,6,0.8511369344075265,0.04316443152319965,39,-0.03623074552693399,-0.03160813620656092
survey d10,5,6,0.8511369344075265,0.04316443152319965,40,-0.06025037903441771,-0.05427882658902099
survey d20,2,1,0.8999607600069824,0.05068405465107083,1,-0.03904986291199315,-0.042659634154625634
survey d20,2,1,0.8999607600069824,0.05068405465107083,2,-0.08496975410741264,-0.07754635048813119
survey d20,2,1,0.8999607600069824,0.05068405465107083,3,0.0634071989005158,0.057610340355374566
survey d20,2,1,0.8999607600069824,0.05068405465107083,4,-0.04366453282184343,-0.05566659695778601
survey d20,2,1,0.8999607600069824,0.05068405465107083,5,-0.07263979019368656,-0.08984872341145833
survey d20,2,1,0.8999607600069824,0.05068405465107083,6,-0.09654228606032252,-0.09475099382882211
survey d20,2,1,0.8999607600069824,0.05068405465107083,7,-0.08954248890945872,-0.09879035494370911
survey d20,2,1,0.8999607600069824,0.05068405465107083,8,-0.0742098152506432,-0.09270085846998578
survey d20,2,1,0.8999607600069824,0.05068405465107083,9,-0.09465452226295973,-0.09825561503279176
survey d20,2,1,0.8999607600069824,0.05068405465107083,10,0.016519914925481608,0.02163610238621088
survey d20,2,1,0.8999607600069824,0.05068405465107083,11,-0.05226900650718128,-0.052624502312446336
survey d20,2,1,0.8999607600069824,0.05068405465107083,12,-0.1802398321023982,-0.15334125885478206
survey d20,2,1,0.8999607600069824,0.05068405465107083,13,-0.15025002618782354,-0.16689473985209247
survey d20,2,1,0.8999607600069824,0.05068405465107083,14,-0.24050175896597725,-0.22103954721157273
survey d20,2,1,0.8999607600069824,0.05068405465107083,15,-0.2548709049444618,-0.20921140027755314
survey d20,2,1,0.8999607600069824,0.05068405465107083,16,-0.25388300504973593,-0.22281544885565718
survey d20,2,1,0.8999607600069824,0.05068405465107083,17,-0.2098559953923815,-0.20402257748730895
survey d20,2,1,0.8999607600069824,0.05068405465107083,18,-0.13172480721810684,-0.15139175975658983
survey d20,2,1,0.8999607600069824,0.05068405465107083,19,0.056745926265652016,0.05485769124065712
survey d20,2,1,0.8999607600069824,0.05068405465107083,20,0.03348455546552187,0.04418357572212392
survey d20,2,1,0.8999607600069824,0.05068405465107083,21,0.004829692461626434,0.00739988138632496
survey d20,2,1,0.8999607600069824,0.05068405465107083,22,-0.07653021783012756,-0.06726950944647456
survey d20,2,1,0.8999607600069824,0.05068405465107083,23,-0.06222489704602625,-0.0864150732386639
survey d20,2,1,0.8999607600069824,0.05068405465107083,24,-0.11517248611271122,-0.12993592330267065
survey d20,2,1,0.8999607600069824,0.05068405465107083,25,-0.005097471690476718,-0.00036350543555164284
survey d20,2,1,0.8999607600069824,0.05068405465107083,30,0.03812414820944148,0.043462983526893
survey d20,2,1,0.8999607600069824,0.05068405465107083,31,0.4685698492488931,0.4490906658832706
survey d20,2,1,0.8999607600069824,0.05068405465107083,32,0.3609327730494064,0.3566897922410742
survey d20,2,1,0.8999607600069824,0.05068405465107083,33,0.17976378384100353,0.18493241825785398
survey d20,2,1,0.8999607600069824,0.05068405465107083,34,0.012256284540468215,0.015143135296337774
survey d20,2,1,0.8999607600069824,0.05068405465107083,35,0.27475114674775175,0.262200051212584
survey d20,2,1,0.8999607600069824,0.05068405465107083,36,0.16605268735913073,0.156840709514858
survey d20,2,1,0.8999607600069824,0.05068405465107083,37,0.1668358347880629,0.16594164745634532
survey d20,2,1,0.8999607600069824,0.05068405465107083,38,0.08954955092083228,0.11630477575054435
survey d20,2,1,0.8999607600069824,0.05068405465107083,39,0.11726133129737872,0.11389562923096819
survey d20,2,1,0.8999607600069824,0.05068405465107083,40,0.27880878354456307,0.26535497385725243
survey d20,1,2,0.9538197267857529,0.05240476639160318,1,0.08242594438984151,0.08628326342952185
survey d20,1,2,0.9538197267857529,0.05240476639160318,2,0.08280748073174657,0.07901520068967197
survey d20,1,2,0.9538197267857529,0.05240476639160318,3,0.16486174997139413,0.15515589686214995
survey d20,1,2,0.9538197267857529,0.05240476639160318,4,0.022582777462738977,0.026204250221385433
survey d20,1,2,0.9538197267857529,0.05240476639160318,5,0.023544038653264848,0.030703436217316468
survey d20,1,2,0.9538197267857529,0.05240476639160318,6,0.02970940784634923,0.03448806316730706
survey d20,1,2,0.9538197267857529,0.05240476639160318,7,0.02717602696492854,0.02954525407149487
survey d20,1,2,0.9538197267857529,0.05240476639160318,8,0.022410008096156207,0.02760830257413107
survey d20,1,2,0.9538197267857529,0.05240476639160318,9,0.020569581969539934,0.019926440883140197
survey d20,1,2,0.9538197267857529,0.05240476639160318,10,0.000834569810500066,0.000847948320283526
survey d20,1,2,0.9538197267857529,0.05240476639160318,11,0.02677009276976862,0.033070564768914824
survey d20,1,2,0.9538197267857529,0.05240476639160318,12,0.02752881181798114,0.021647059696589078
survey d20,1,2,0.9538197267857529,0.05240476639160318,13,-0.008304133333431185,-0.015497860223857811
survey d20,1,2,0.9538197267857529,0.05240476639160318,14,-0.0007251410242004532,0.0044514114346617985
survey d20,1,2,0.9538197267857529,0.05240476639160318,15,-0.02701316613765426,-0.025375521935970362
survey d20,1,2,0.9538197267857529,0.05240476639160318,16,0.0006256088975369463,0.005393440466948924
survey d20,1,2,0.9538197267857529,0.05240476639160318,17,0.009785759602969964,0.010392918191341036
survey d20,1,2,0.9538197267857529,0.05240476639160318,18,0.010653343516448336,0.009035748290102395
survey d20,1,2,0.9538197267857529,0.05240476639160318,19,0.035929060589553405,0.03273142219718201
survey d20,1,2,0.9538197267857529,0.05240476639160318,20,0.025796253804860548,0.03661750403136586
survey d20,1,2,0.9538197267857529,0.05240476639160318,21,0.04131940112617969,0.04126251514245538
survey d20,1,2,0.9538197267857529,0.05240476639160318,22,0.002920755215318391,5.0233847600068025e-05
survey d20,1,2,0.9538197267857529,0.05240476639160318,23,-0.01242227260930918,-0.016800122466675897
survey d20,1,2,0.9538197267857529,0.05240476639160318,24,-0.03759127691770526,-0.04997263600190121
survey d20,1,2,0.9538197267857529,0.05240476639160318,25,-0.18906999928939214,-0.19533909679639133
survey d20,1,2,0.9538197267857529,0.05240476639160318,30,0.05056436282424956,0.05822921579725096
survey d20,1,2,0.9538197267857529,0.05240476639160318,31,0.2451425263212565,0.24091218191818395
survey d20,1,2,0.9538197267857529,0.05240476639160318,32,0.19464240075670028,0.19527160715824377
survey d20,1,2,0.9538197267857529,0.05240476639160318,33,0.13957969833732065,0.15052487716191057
survey d20,1,2,0.9538197267857529,0.05240476639160318,34,0.10985611579470742,0.11122696112444219
survey d20,1,2,0.9538197267857529,0.05240476639160318,35,0.20859032438347755,0.20134286707390278
survey d20,1,2,0.9538197267857529,0.05240476639160318,36,-0.0394532050074129,-0.03316135472014966
survey d20,1,2,0.9538197267857529,0.05240476639160318,37,0.036575849586344605,0.03762870668309244
survey d20,1,2,0.9538197267857529,0.05240476639160318,38,-0.17470329649331154,-0.23661156751857104
survey d20,1,2,0.9538197267857529,0.05240476639160318,39,-0.4403784128171467,-0.4249689531430843
survey d20,1,2,0.9538197267857529,0.05240476639160318,40,-0.7135410476115704,-0.681840178613988
survey d20,3,3,0.8753453903770465,0.04721131456683199,1,-0.16671832959671926,-0.16097754006234768
survey d20,3,3,0.8753453903770465,0.04721131456683199,2,-0.15385202474196738,-0.13921204392394484
survey d20,3,3,0.8753453903770465,0.04721131456683199,3,-0.26464134088454666,-0.23884407891936804
survey d20,3,3,0.8753453903770465,0.04721131456683199,4,-0.016039262634942777,-0.019644486761638165
survey d20,3,3,0.8753453903770465,0.04721131456683199,5,-0.019480856208262204,-0.025151679233084468
survey d20,3,3,0.8753453903770465,0.04721131456683199,6,-0.02689977271757894,-0.023439472463364044
survey d20,3,3,0.8753453903770465,0.04721131456683199,7,-0.023028966345561338,-0.03179794396813008
survey d20,3,3,0.8753453903770465,0.04721131456683199,8,-0.016049362734116442,-0.017588623837044567
survey d20,3,3,0.8753453903770465,0.04721131456683199,9,-0.009583923382597859,-0.009654722495999276
survey d20,3,3,0.8753453903770465,0.04721131456683199,10,0.030745900212499715,0.037208950420061136
survey d20,3,3,0.8753453903770465,0.04721131456683199,11,0.03855833212114955,0.04367998736007771
survey d20,3,3,0.8753453903770465,0.04721131456683199,12,-0.012166767896817966,0.0012487699199940588
survey d20,3,3,0.8753453903770465,0.04721131456683199,13,-0.016475651972664516,-0.01907846846313101
survey d20,3,3,0.8753453903770465,0.04721131456683199,14,-0.026380420111560023,-0.021253699834510673
survey d20,3,3,0.8753453903770465,0.04721131456683199,15,-0.035790432645446665,-0.02687783248697857
survey d20,3,3,0.8753453903770465,0.04721131456683199,16,-0.01995185454939544,-0.01874116697695391
survey d20,3,3,0.8753453903770465,0.04721131456683199,17,-0.024896866729599162,-0.025129290802098733
survey d20,3,3,0.8753453903770465,0.04721131456683199,18,-0.003327226924371226,-0.008384997128686518
survey d20,3,3,0.8753453903770465,0.04721131456683199,19,0.2274109300849618,0.20100771720641203
survey d20,3,3,0.8753453903770465,0.04721131456683199,20,0.17554116082437976,0.19073536511390282
survey d20,3,3,0.8753453903770465,0.04721131456683199,21,0.2085353183972997,0.19364282249986728
survey d20,3,3,0.8753453903770465,0.04721131456683199,22,0.12503478058475073,0.11093712457165407
survey d20,3,3,0.8753453903770465,0.04721131456683199,23,0.006010860456501084,0.007335266121056133
survey d20,3,3,0.8753453903770465,0.04721131456683199,24,-0.02448921438260878,-0.029538904749171938
survey d20,3,3,0.8753453903770465,0.04721131456683199,25,-0.057423936224901204,-0.055413785330344106
survey d20,3,3,0.8753453903770465,0.04721131456683199,30,0.05230152528803204,0.05718665729810784
survey d20,3,3,0.8753453903770465,0.04721131456683199,31,-0.2300197176589057,-0.20765642910108095
survey d20,3,3,0.8753453903770465,0.04721131456683199,32,-0.25075796556227953,-0.24007050060425475
survey d20,3,3,0.8753453903770465,0.04721131456683199,33,-0.19167706887737596,-0.1872399033303049
survey d20,3,3,0.8753453903770465,0.04721131456683199,34,-0.25057364737957344,-0.23724976691568023
survey d20,3,3,0.8753453903770465,0.04721131456683199,35,0.2932887480912257,0.2694280932449788
survey d20,3,3,0.8753453903770465,0.04721131456683199,36,0.46043553456457886,0.41654885791933705
survey d20,3,3,0.8753453903770465,0.04721131456683199,37,0.4233474651122624,0.40310785871116783
survey d20,3,3,0.8753453903770465,0.04721131456683199,38,0.030911440066856744,0.034440245270091235
survey d20,3,3,0.8753453903770465,0.04721131456683199,39,-0.08696409539630294,-0.08472330426365315
survey d20,3,3,0.8753453903770465,0.04721131456683199,40,-0.14493329024640333,-0.1388390740049378
survey d20,4,4,0.9016207034449152,0.04572586931877128,1,0.27704847058698184,0.2622751284962476
survey d20,4,4,0.9016207034449152,0.04572586931877128,2,0.23464865544552643,0.21135934562393952
survey d20,4,4,0.9016207034449152,0.04572586931877128,3,0.4505959490092767,0.40871737373103706
survey d20,4,4,0.9016207034449152,0.04572586931877128,4,0.03157070026784642,0.028047914205632355
survey d20,4,4,0.9016207034449152,0.04572586931877128,5,-0.003632316126201005,-0.002760507171346203
survey d20,4,4,0.9016207034449152,0.04572586931877128,6,0.0003534472887662667,0.0015433617549582787
survey d20,4,4,0.9016207034449152,0.04572586931877128,7,0.0050971100866077125,0.010591616113140521
survey d20,4,4,0.9016207034449152,0.04572586931877128,8,-0.006912489248822293,-0.013406452386794438
survey d20,4,4,0.9016207034449152,0.04572586931877128,9,-0.024021651642950587,-0.027371111434873373
survey d20,4,4,0.9016207034449152,0.04572586931877128,10,0.05070407010289653,0.05414314520509313
survey d20,4,4,0.9016207034449152,0.04572586931877128,11,-0.006934821689926515,-0.0030560783549753645
survey d20,4,4,0.9016207034449152,0.04572586931877128,12,-0.07068579602532518,-0.07563802581166001
survey d20,4,4,0.9016207034449152,0.04572586931877128,13,-0.10871943067594739,-0.1185587151913747
survey d20,4,4,0.9016207034449152,0.04572586931877128,14,-0.1863665928929138,-0.16248147548803712
survey d20,4,4,0.9016207034449152,0.04572586931877128,15,-0.17903617439611805,-0.1492630462404839
survey d20,4,4,0.9016207034449152,0.04572586931877128,16,-0.1901155141633921,-0.15699420225778873
survey d20,4,4,0.9016207034449152,0.04572586931877128,17,-0.1531498193401417,-0.1407050618387647
survey d20,4,4,0.9016207034449152,0.04572586931877128,18,-0.0863241838077939,-0.0977062804722867
survey d20,4,4,0.9016207034449152,0.04572586931877128,19,0.038300587554174405,0.03019066792630348
survey d20,4,4,0.9016207034449152,0.04572586931877128,20,0.030221295669593657,0.03765207495724151
survey d20,4,4,0.9016207034449152,0.04572586931877128,21,0.014171064176036958,0.0123494805497957
survey d20,4,4,0.9016207034449152,0.04572586931877128,22,-0.03795158733636107,-0.03200939162484959
survey d20,4,4,0.9016207034449152,0.04572586931877128,23,-0.0504023097955917,-0.06483861686820425
survey d20,4,4,0.9016207034449152,0.04572586931877128,24,-0.10092456270993497,-0.10884190522443492
survey d20,4,4,0.9016207034449152,0.04572586931877128,25,-0.0420113161190168,-0.034462100003771964
survey d20,4,4,0.9016207034449152,0.04572586931877128,30,0.10741057842749063,0.10523074844059449
survey d20,4,4,0.9016207034449152,0.04572586931877128,31,-0.4675922103655049,-0.4243005775953243
survey d20,4,4,0.9016207034449152,0.04572586931877128,32,-0.26385294181724284,-0.24875326145021098
survey d20,4,4,0.9016207034449152,0.04572586931877128,33,0.016564259391333117,0.023632711573385045
survey d20,4,4,0.9016207034449152,0.04572586931877128,34,0.40529777457290767,0.37456704550610553
survey d20,4,4,0.9016207034449152,0.04572586931877128,35,0.10976587988538646,0.10424612201990015
survey d20,4,4,0.9016207034449152,0.04572586931877128,36,0.0977437514211552,0.0853294823031316
survey d20,4,4,0.9016207034449152,0.04572586931877128,37,0.038416401894536545,0.037964442966248235
survey d20,4,4,0.9016207034449152,0.04572586931877128,38,0.027337315113053942,0.031108877828694446
survey d20,4,4,0.9016207034449152,0.04572586931877128,39,-0.014336904736034528,-0.011708117120422428
survey d20,4,4,0.9016207034449152,0.04572586931877128,40,0.0577233119956491,0.05390538733415457
survey d20,6,5,0.5600659634406144,0.04015499222739947,1,0.006720414162698159,0.004977397504050966
survey d20,6,5,0.5600659634406144,0.04015499222739947,2,-0.013777889093222773,-0.008211641326376171
survey d20,6,5,0.5600659634406144,0.04015499222739947,3,-0.0760057626073806,-0.06655199072505162
survey d20,6,5,0.5600659634406144,0.04015499222739947,4,0.019805475166694755,0.01835562371906488
survey d20,6,5,0.5600659634406144,0.04015499222739947,5,0.014412494582181792,0.013260059948515824
survey d20,6,5,0.5600659634406144,0.04015499222739947,6,0.013867142721111322,0.009577578000426775
survey d20,6,5,0.5600659634406144,0.04015499222739947,7,0.023550903275516732,0.016290522371872618
survey d20,6,5,0.5600659634406144,0.04015499222739947,8,0.010398282993463384,0.010499608349248967
survey d20,6,5,0.5600659634406144,0.04015499222739947,9,0.04990723993224231,0.04414922054536268
survey d20,6,5,0.5600659634406144,0.04015499222739947,10,0.04381503097431672,0.04436928292417416
survey d20,6,5,0.5600659634406144,0.04015499222739947,11,0.10894230243477573,0.10432303759807303
survey d20,6,5,0.5600659634406144,0.04015499222739947,12,0.016331450923139257,0.004946057444142464
survey d20,6,5,0.5600659634406144,0.04015499222739947,13,-0.00151121887931561,-0.00025775302136389784
survey d20,6,5,0.5600659634406144,0.04015499222739947,14,-0.02596733767194985,-0.017649968497291516
survey d20,6,5,0.5600659634406144,0.04015499222739947,15,-0.05692699397606088,-0.03485865952429323
survey d20,6,5,0.5600659634406144,0.04015499222739947,16,-0.018950520938523226,-0.016884339018024698
survey d20,6,5,0.5600659634406144,0.04015499222739947,17,-0.019140348344476272,-0.01824780669222026
survey d20,6,5,0.5600659634406144,0.04015499222739947,18,0.008872424458319667,-0.0021584560558691405
survey d20,6,5,0.5600659634406144,0.04015499222739947,19,0.3066351269146808,0.25267510026549334
survey d20,6,5,0.5600659634406144,0.04015499222739947,20,0.17203255671191017,0.17498152520170332
