mode,ClusterName,StopCode,TAZ,nontransfer,transfer,all
bus,מרחב נצרת ג'י.בי טורס,54748.000,1907,4.929,0.000,4.929
bus,מרחב נצרת ג'י.בי טורס,54912.000,1902,2.286,0.000,2.286
bus,מרחב נצרת ג'י.בי טורס,54913.000,1902,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,54914.000,1902,0.548,0.000,0.548
bus,מרחב נצרת ג'י.בי טורס,54915.000,1902,5.595,0.000,5.595
bus,מרחב נצרת ג'י.בי טורס,55012.000,1926,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,55056.000,2002,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,55086.000,2105,4.238,0.000,4.238
bus,מרחב נצרת ג'י.בי טורס,55093.000,2109,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55105.000,2007,0.405,0.000,0.405
bus,מרחב נצרת ג'י.בי טורס,55111.000,2007,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,55129.000,2105,1.786,0.000,1.786
bus,מרחב נצרת ג'י.בי טורס,55155.000,2105,1.833,0.000,1.833
bus,מרחב נצרת ג'י.בי טורס,55158.000,2001,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55164.000,2108,0.738,0.000,0.738
bus,מרחב נצרת ג'י.בי טורס,55207.000,2007,2.119,0.000,2.119
bus,מרחב נצרת ג'י.בי טורס,55208.000,2106,16.976,0.119,17.095
bus,מרחב נצרת ג'י.בי טורס,55225.000,2002,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55226.000,2002,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,55231.000,2105,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,55233.000,2109,0.310,0.000,0.310
bus,מרחב נצרת ג'י.בי טורס,55247.000,2110,3.476,0.024,3.500
bus,מרחב נצרת ג'י.בי טורס,55248.000,2010,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,55256.000,2004,0.429,0.024,0.452
bus,מרחב נצרת ג'י.בי טורס,55259.000,1925,19.714,0.262,19.976
bus,מרחב נצרת ג'י.בי טורס,55264.000,2107,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55296.000,1931,0.190,0.024,0.214
bus,מרחב נצרת ג'י.בי טורס,55300.000,2109,0.833,0.048,0.881
bus,מרחב נצרת ג'י.בי טורס,55344.000,2107,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55385.000,2109,9.310,0.048,9.357
bus,מרחב נצרת ג'י.בי טורס,55419.000,1929,0.952,0.071,1.024
bus,מרחב נצרת ג'י.בי טורס,55444.000,2109,7.690,0.000,7.690
bus,מרחב נצרת ג'י.בי טורס,55482.000,2003,0.048,0.024,0.071
bus,מרחב נצרת ג'י.בי טורס,55484.000,1928,3.667,0.000,3.667
bus,מרחב נצרת ג'י.בי טורס,55485.000,1926,4.643,0.024,4.667
bus,מרחב נצרת ג'י.בי טורס,55486.000,1927,2.357,0.048,2.405
bus,מרחב נצרת ג'י.בי טורס,55487.000,1909,3.095,0.000,3.095
bus,מרחב נצרת ג'י.בי טורס,55488.000,1929,3.000,0.000,3.000
bus,מרחב נצרת ג'י.בי טורס,55489.000,2109,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55574.000,2108,1.738,0.000,1.738
bus,מרחב נצרת ג'י.בי טורס,55577.000,2108,2.595,0.000,2.595
bus,מרחב נצרת ג'י.בי טורס,55589.000,2105,2.595,0.000,2.595
bus,מרחב נצרת ג'י.בי טורס,55617.000,2109,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,55620.000,2109,1.833,0.000,1.833
bus,מרחב נצרת ג'י.בי טורס,55632.000,2008,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,55633.000,2008,0.452,0.024,0.476
bus,מרחב נצרת ג'י.בי טורס,55647.000,2105,4.381,0.024,4.405
bus,מרחב נצרת ג'י.בי טורס,55649.000,2105,5.810,0.000,5.810
bus,מרחב נצרת ג'י.בי טורס,55652.000,2105,3.119,0.000,3.119
bus,מרחב נצרת ג'י.בי טורס,55681.000,1910,0.024,0.024,0.048
bus,מרחב נצרת ג'י.בי טורס,55730.000,3512,0.976,0.024,1.000
bus,מרחב נצרת ג'י.בי טורס,55824.000,1937,2.381,0.000,2.381
bus,מרחב נצרת ג'י.בי טורס,56025.000,2108,0.143,0.000,0.143
bus,מרחב נצרת ג'י.בי טורס,56188.000,1916,0.476,0.000,0.476
bus,מרחב נצרת ג'י.בי טורס,56241.000,2009,0.238,0.000,0.238
bus,מרחב נצרת ג'י.בי טורס,56359.000,3503,19.810,0.024,19.833
bus,מרחב נצרת ג'י.בי טורס,56360.000,3503,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,56362.000,3503,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,56399.000,1924,1.548,0.000,1.548
bus,מרחב נצרת ג'י.בי טורס,56400.000,1924,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,56669.000,2105,2.167,0.000,2.167
bus,מרחב נצרת ג'י.בי טורס,56749.000,2108,1.333,0.048,1.381
bus,מרחב נצרת ג'י.בי טורס,56924.000,2103,0.952,0.024,0.976
bus,מרחב נצרת ג'י.בי טורס,56925.000,2112,2.333,0.000,2.333
bus,מרחב נצרת ג'י.בי טורס,56926.000,2105,0.143,0.000,0.143
bus,מרחב נצרת ג'י.בי טורס,56930.000,2112,2.810,0.000,2.810
bus,מרחב נצרת ג'י.בי טורס,57001.000,3516,0.262,0.000,0.262
bus,מרחב נצרת ג'י.בי טורס,57066.000,3524,0.310,0.000,0.310
bus,מרחב נצרת ג'י.בי טורס,57067.000,3524,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,57068.000,3524,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,57069.000,3530,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,57096.000,3524,0.238,0.024,0.262
bus,מרחב נצרת ג'י.בי טורס,57097.000,3524,0.476,0.000,0.476
bus,מרחב נצרת ג'י.בי טורס,57116.000,3513,0.762,0.000,0.762
bus,מרחב נצרת ג'י.בי טורס,57117.000,3526,0.167,0.024,0.190
bus,מרחב נצרת ג'י.בי טורס,57118.000,3521,0.071,0.024,0.095
bus,מרחב נצרת ג'י.בי טורס,57123.000,3515,0.905,0.000,0.905
bus,מרחב נצרת ג'י.בי טורס,57124.000,3514,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,57125.000,3514,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,57145.000,3521,0.595,0.000,0.595
bus,מרחב נצרת ג'י.בי טורס,57146.000,3526,0.381,0.000,0.381
bus,מרחב נצרת ג'י.בי טורס,57147.000,3526,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,57148.000,3526,0.833,0.000,0.833
bus,מרחב נצרת ג'י.בי טורס,57181.000,3516,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,57299.000,3510,0.071,0.000,0.071
bus,מרחב נצרת ג'י.בי טורס,57300.000,3013,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,57332.000,1937,3.619,0.000,3.619
bus,מרחב נצרת ג'י.בי טורס,57380.000,3516,0.167,0.000,0.167
bus,מרחב נצרת ג'י.בי טורס,57893.000,3513,0.238,0.000,0.238
bus,מרחב נצרת ג'י.בי טורס,57985.000,1916,0.071,0.000,0.071
bus,מרחב נצרת ג'י.בי טורס,57986.000,1938,2.476,0.000,2.476
bus,מרחב נצרת ג'י.בי טורס,57997.000,3503,0.976,0.000,0.976
bus,מרחב נצרת ג'י.בי טורס,58056.000,3530,1.810,0.024,1.833
bus,מרחב נצרת ג'י.בי טורס,58057.000,3524,0.143,0.024,0.167
bus,מרחב נצרת ג'י.בי טורס,58058.000,3524,0.143,0.000,0.143
bus,מרחב נצרת ג'י.בי טורס,58059.000,3526,0.167,0.000,0.167
bus,מרחב נצרת ג'י.בי טורס,58060.000,3524,0.619,0.000,0.619
bus,מרחב נצרת ג'י.בי טורס,58068.000,3524,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,58069.000,3524,0.476,0.000,0.476
bus,מרחב נצרת ג'י.בי טורס,58070.000,3526,0.286,0.000,0.286
bus,מרחב נצרת ג'י.בי טורס,58088.000,3526,0.286,0.000,0.286
bus,מרחב נצרת ג'י.בי טורס,58089.000,3526,0.524,0.000,0.524
bus,מרחב נצרת ג'י.בי טורס,58090.000,3526,0.310,0.000,0.310
bus,מרחב נצרת ג'י.בי טורס,58091.000,3516,0.000,0.024,0.024
bus,מרחב נצרת ג'י.בי טורס,58097.000,3526,0.405,0.024,0.429
bus,מרחב נצרת ג'י.בי טורס,58098.000,3526,1.190,0.000,1.190
bus,מרחב נצרת ג'י.בי טורס,58099.000,3521,0.190,0.000,0.190
bus,מרחב נצרת ג'י.בי טורס,58113.000,3511,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,58116.000,3514,0.048,0.000,0.048
bus,מרחב נצרת ג'י.בי טורס,58319.000,1907,2.619,0.000,2.619
bus,מרחב נצרת ג'י.בי טורס,58324.000,1903,7.714,0.071,7.786
bus,מרחב נצרת ג'י.בי טורס,58325.000,1903,2.167,0.000,2.167
bus,מרחב נצרת ג'י.בי טורס,58331.000,3510,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,58335.000,3510,0.071,0.000,0.071
bus,מרחב נצרת ג'י.בי טורס,58338.000,605,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,58464.000,1907,0.119,0.000,0.119
bus,מרחב נצרת ג'י.בי טורס,58465.000,1907,0.262,0.000,0.262
bus,מרחב נצרת ג'י.בי טורס,58466.000,1907,0.690,0.000,0.690
bus,מרחב נצרת ג'י.בי טורס,58468.000,1907,0.357,0.000,0.357
bus,מרחב נצרת ג'י.בי טורס,58609.000,1917,2.905,0.000,2.905
bus,מרחב נצרת ג'י.בי טורס,58850.000,423,0.095,0.000,0.095
bus,מרחב נצרת ג'י.בי טורס,58851.000,423,0.024,0.000,0.024
bus,מרחב נצרת ג'י.בי טורס,59006.000,3530,0.833,0.024,0.857
bus,מרחב נצרת ג'י.בי טורס,59022.000,3527,1.548,0.000,1.548
bus,"מתמ""ז-קריות",96.000,717,0.286,0.000,0.286
bus,"מתמ""ז-קריות",98.000,717,0.143,0.000,0.143
bus,"מתמ""ז-קריות",99.000,717,0.048,0.000,0.048
bus,"מתמ""ז-קריות",100.000,717,0.405,0.000,0.405
bus,"מתמ""ז-קריות",2035.000,3528,0.024,0.000,0.024
bus,"מתמ""ז-קריות",3220.000,3401,0.000,0.071,0.071
bus,"מתמ""ז-קריות",3301.000,303,0.000,0.024,0.024
bus,"מתמ""ז-קריות",5641.000,1606,0.143,0.024,0.167
bus,"מתמ""ז-קריות",19643.000,3206,0.024,0.000,0.024
bus,"מתמ""ז-קריות",40062.000,905,2.643,0.310,2.952
bus,"מתמ""ז-קריות",40064.000,905,4.500,0.476,4.976
bus,"מתמ""ז-קריות",40129.000,913,1.238,0.048,1.286
bus,"מתמ""ז-קריות",40130.000,912,16.976,0.143,17.119
bus,"מתמ""ז-קריות",40132.000,912,9.643,0.048,9.690
bus,"מתמ""ז-קריות",40141.000,912,55.952,0.500,56.452
bus,"מתמ""ז-קריות",40149.000,912,0.071,0.000,0.071
bus,"מתמ""ז-קריות",40208.000,909,6.667,0.095,6.762
bus,"מתמ""ז-קריות",40229.000,1416,0.048,0.000,0.048
bus,"מתמ""ז-קריות",40273.000,1203,0.738,0.095,0.833
bus,"מתמ""ז-קריות",40340.000,904,0.310,0.000,0.310
bus,"מתמ""ז-קריות",40344.000,904,0.262,0.000,0.262
bus,"מתמ""ז-קריות",40353.000,904,0.452,0.000,0.452
bus,"מתמ""ז-קריות",40367.000,904,0.119,0.000,0.119
bus,"מתמ""ז-קריות",40368.000,904,0.333,0.000,0.333
bus,"מתמ""ז-קריות",40375.000,909,0.167,0.000,0.167
bus,"מתמ""ז-קריות",40376.000,910,3.619,0.024,3.643
bus,"מתמ""ז-קריות",40377.000,903,3.500,0.024,3.524
bus,"מתמ""ז-קריות",40399.000,802,6.333,0.048,6.381
bus,"מתמ""ז-קריות",40505.000,903,57.095,0.500,57.595
bus,"מתמ""ז-קריות",40507.000,904,38.690,0.810,39.500
bus,"מתמ""ז-קריות",40508.000,904,61.714,1.548,63.262
bus,"מתמ""ז-קריות",40509.000,904,31.500,0.714,32.214
bus,"מתמ""ז-קריות",40512.000,905,2.810,0.071,2.881
bus,"מתמ""ז-קריות",40518.000,905,5.881,0.190,6.071
bus,"מתמ""ז-קריות",40520.000,904,8.833,0.214,9.048
bus,"מתמ""ז-קריות",40534.000,602,23.667,0.524,24.190
bus,"מתמ""ז-קריות",40543.000,809,45.167,3.405,48.571
bus,"מתמ""ז-קריות",41252.000,1411,1.238,0.071,1.310
bus,"מתמ""ז-קריות",41253.000,1414,1.119,0.000,1.119
bus,"מתמ""ז-קריות",41254.000,1414,1.929,0.000,1.929
bus,"מתמ""ז-קריות",41274.000,1727,2.714,0.167,2.881
bus,"מתמ""ז-קריות",41279.000,1415,18.643,0.452,19.095
bus,"מתמ""ז-קריות",41293.000,1201,1.405,0.048,1.452
bus,"מתמ""ז-קריות",41294.000,1201,0.405,0.024,0.429
bus,"מתמ""ז-קריות",41296.000,1203,13.905,2.690,16.595
bus,"מתמ""ז-קריות",41298.000,808,11.214,0.071,11.286
bus,"מתמ""ז-קריות",41299.000,803,53.952,1.262,55.214
bus,"מתמ""ז-קריות",41300.000,803,20.881,0.381,21.262
bus,"מתמ""ז-קריות",41301.000,803,4.452,0.024,4.476
bus,"מתמ""ז-קריות",41302.000,803,31.595,0.048,31.643
bus,"מתמ""ז-קריות",41303.000,803,11.667,0.167,11.833
bus,"מתמ""ז-קריות",41305.000,804,24.667,1.024,25.690
bus,"מתמ""ז-קריות",41306.000,803,12.429,0.881,13.310
bus,"מתמ""ז-קריות",41307.000,804,10.738,0.762,11.500
bus,"מתמ""ז-קריות",41308.000,804,17.929,1.548,19.476
bus,"מתמ""ז-קריות",41309.000,804,6.810,0.500,7.310
bus,"מתמ""ז-קריות",41310.000,806,9.190,0.524,9.714
bus,"מתמ""ז-קריות",41313.000,807,6.167,0.048,6.214
bus,"מתמ""ז-קריות",41314.000,805,13.095,0.357,13.452
bus,"מתמ""ז-קריות",41316.000,803,1.762,0.143,1.905
bus,"מתמ""ז-קריות",41317.000,803,2.048,0.024,2.071
bus,"מתמ""ז-קריות",41318.000,803,3.881,0.000,3.881
bus,"מתמ""ז-קריות",41319.000,803,34.238,0.405,34.643
bus,"מתמ""ז-קריות",41320.000,803,34.143,0.429,34.571
bus,"מתמ""ז-קריות",41322.000,809,1.524,0.071,1.595
bus,"מתמ""ז-קריות",41323.000,809,5.000,0.310,5.310
bus,"מתמ""ז-קריות",41325.000,804,14.929,0.548,15.476
bus,"מתמ""ז-קריות",41326.000,804,38.333,1.476,39.810
bus,"מתמ""ז-קריות",41328.000,803,39.667,1.167,40.833
bus,"מתמ""ז-קריות",41329.000,803,7.143,0.238,7.381
bus,"מתמ""ז-קריות",41330.000,803,3.024,0.024,3.048
bus,"מתמ""ז-קריות",41331.000,804,5.786,0.024,5.810
bus,"מתמ""ז-קריות",41332.000,802,3.262,0.238,3.500
bus,"מתמ""ז-קריות",41333.000,802,1.262,0.000,1.262
bus,"מתמ""ז-קריות",41335.000,809,19.738,0.119,19.857
bus,"מתמ""ז-קריות",41340.000,904,0.429,0.000,0.429
bus,"מתמ""ז-קריות",41341.000,904,6.167,0.405,6.571
bus,"מתמ""ז-קריות",41342.000,904,6.881,0.048,6.929
bus,"מתמ""ז-קריות",41343.000,904,0.095,0.024,0.119
bus,"מתמ""ז-קריות",41344.000,909,0.762,0.000,0.762
bus,"מתמ""ז-קריות",41345.000,1101,2.571,0.000,2.571
bus,"מתמ""ז-קריות",41346.000,903,50.643,0.833,51.476
bus,"מתמ""ז-קריות",41347.000,906,16.286,0.619,16.905
bus,"מתמ""ז-קריות",41348.000,906,6.857,0.238,7.095
bus,"מתמ""ז-קריות",41349.000,906,6.857,0.119,6.976
bus,"מתמ""ז-קריות",41350.000,906,14.190,0.810,15.000
bus,"מתמ""ז-קריות",41351.000,921,3.310,0.000,3.310
bus,"מתמ""ז-קריות",41352.000,921,33.690,2.595,36.286
bus,"מתמ""ז-קריות",41353.000,906,31.833,0.738,32.571
bus,"מתמ""ז-קריות",41355.000,902,40.429,0.476,40.905
bus,"מתמ""ז-קריות",41356.000,902,24.762,0.786,25.548
bus,"מתמ""ז-קריות",41357.000,906,42.857,1.833,44.690
bus,"מתמ""ז-קריות",41360.000,907,10.119,0.500,10.619
bus,"מתמ""ז-קריות",41361.000,901,5.714,0.119,5.833
bus,"מתמ""ז-קריות",41362.000,907,0.786,0.000,0.786
bus,"מתמ""ז-קריות",41363.000,907,0.405,0.000,0.405
bus,"מתמ""ז-קריות",41364.000,907,21.000,0.024,21.024
bus,"מתמ""ז-קריות",41365.000,907,6.452,0.119,6.571
bus,"מתמ""ז-קריות",41366.000,907,10.786,0.167,10.952
bus,"מתמ""ז-קריות",41367.000,907,1.667,0.095,1.762
bus,"מתמ""ז-קריות",41368.000,902,0.929,0.024,0.952
bus,"מתמ""ז-קריות",41369.000,902,6.762,0.024,6.786
bus,"מתמ""ז-קריות",41370.000,907,62.262,1.048,63.310
bus,"מתמ""ז-קריות",41371.000,907,37.667,0.595,38.262
bus,"מתמ""ז-קריות",41372.000,901,0.476,0.024,0.500
bus,"מתמ""ז-קריות",41373.000,901,41.905,0.524,42.429
bus,"מתמ""ז-קריות",41374.000,901,2.310,0.143,2.452
bus,"מתמ""ז-קריות",41375.000,901,1.190,0.024,1.214
bus,"מתמ""ז-קריות",41376.000,901,6.714,0.048,6.762
bus,"מתמ""ז-קריות",41377.000,901,10.357,0.071,10.429
bus,"מתמ""ז-קריות",41378.000,901,10.952,0.000,10.952
bus,"מתמ""ז-קריות",41379.000,901,13.405,0.071,13.476
bus,"מתמ""ז-קריות",41380.000,901,33.595,0.286,33.881
bus,"מתמ""ז-קריות",41381.000,901,41.952,0.619,42.571
bus,"מתמ""ז-קריות",41383.000,610,51.810,1.238,53.048
bus,"מתמ""ז-קריות",41384.000,612,37.119,0.310,37.429
bus,"מתמ""ז-קריות",41385.000,609,27.524,0.262,27.786
bus,"מתמ""ז-קריות",41386.000,609,44.857,0.286,45.143
bus,"מתמ""ז-קריות",41387.000,609,28.762,0.571,29.333
bus,"מתמ""ז-קריות",41388.000,607,17.500,0.143,17.643
bus,"מתמ""ז-קריות",41389.000,609,28.595,0.357,28.952
bus,"מתמ""ז-קריות",41390.000,607,48.690,0.690,49.381
bus,"מתמ""ז-קריות",41391.000,607,22.929,0.310,23.238
bus,"מתמ""ז-קריות",41392.000,607,22.548,0.762,23.310
bus,"מתמ""ז-קריות",41393.000,607,5.595,0.286,5.881
bus,"מתמ""ז-קריות",41394.000,606,14.119,0.214,14.333
bus,"מתמ""ז-קריות",41395.000,606,27.071,0.143,27.214
bus,"מתמ""ז-קריות",41396.000,607,26.357,0.857,27.214
bus,"מתמ""ז-קריות",41397.000,607,5.571,0.071,5.643
bus,"מתמ""ז-קריות",41398.000,607,17.357,0.095,17.452
bus,"מתמ""ז-קריות",41399.000,605,6.095,0.048,6.143
bus,"מתמ""ז-קריות",41400.000,602,0.571,0.024,0.595
bus,"מתמ""ז-קריות",41401.000,602,4.357,0.000,4.357
bus,"מתמ""ז-קריות",41402.000,612,91.786,5.643,97.429
bus,"מתמ""ז-קריות",41403.000,612,68.905,1.190,70.095
bus,"מתמ""ז-קריות",41404.000,610,58.310,0.643,58.952
bus,"מתמ""ז-קריות",41405.000,610,27.214,1.238,28.452
bus,"מתמ""ז-קריות",41406.000,609,50.452,1.286,51.738
bus,"מתמ""ז-קריות",41408.000,709,21.071,1.381,22.452
bus,"מתמ""ז-קריות",41409.000,709,9.167,0.286,9.452
bus,"מתמ""ז-קריות",41411.000,709,5.714,0.143,5.857
bus,"מתמ""ז-קריות",41412.000,709,2.690,0.071,2.762
bus,"מתמ""ז-קריות",41413.000,709,4.524,0.024,4.548
bus,"מתמ""ז-קריות",41414.000,707,27.143,0.714,27.857
bus,"מתמ""ז-קריות",41415.000,707,35.381,0.500,35.881
bus,"מתמ""ז-קריות",41416.000,707,14.452,0.119,14.571
bus,"מתמ""ז-קריות",41417.000,707,33.357,1.048,34.405
bus,"מתמ""ז-קריות",41418.000,705,36.000,0.571,36.571
bus,"מתמ""ז-קריות",41419.000,705,46.190,0.262,46.452
bus,"מתמ""ז-קריות",41420.000,705,46.738,0.548,47.286
bus,"מתמ""ז-קריות",41421.000,705,1.286,0.000,1.286
bus,"מתמ""ז-קריות",41422.000,705,19.667,0.405,20.071
bus,"מתמ""ז-קריות",41423.000,612,7.452,0.024,7.476
bus,"מתמ""ז-קריות",41424.000,703,8.833,0.548,9.381
bus,"מתמ""ז-קריות",41425.000,703,7.286,0.333,7.619
bus,"מתמ""ז-קריות",41426.000,703,9.262,0.071,9.333
bus,"מתמ""ז-קריות",41427.000,703,6.667,0.000,6.667
bus,"מתמ""ז-קריות",41428.000,703,6.095,0.095,6.190
bus,"מתמ""ז-קריות",41429.000,702,4.810,0.143,4.952
bus,"מתמ""ז-קריות",41430.000,702,3.690,0.000,3.690
bus,"מתמ""ז-קריות",41431.000,702,44.500,0.214,44.714
bus,"מתמ""ז-קריות",41432.000,721,7.714,0.167,7.881
bus,"מתמ""ז-קריות",41433.000,702,44.000,1.571,45.571
bus,"מתמ""ז-קריות",41434.000,703,16.905,0.143,17.048
bus,"מתמ""ז-קריות",41435.000,703,2.786,0.000,2.786
bus,"מתמ""ז-קריות",41437.000,510,21.619,0.310,21.929
bus,"מתמ""ז-קריות",41439.000,510,46.905,5.190,52.095
bus,"מתמ""ז-קריות",41440.000,510,165.881,4.524,170.405
bus,"מתמ""ז-קריות",41441.000,514,0.571,0.024,0.595
bus,"מתמ""ז-קריות",41442.000,510,0.810,0.024,0.833
bus,"מתמ""ז-קריות",41443.000,507,24.833,0.286,25.119
bus,"מתמ""ז-קריות",41444.000,507,12.976,0.167,13.143
