o,d,mode,component,value,status
212,301,lrt_design_50kmh,wait,5.700,derived_feeder
212,302,lrt_design_50kmh,wait,5.700,derived_feeder
212,303,lrt_design_50kmh,wait,9.200,derived_feeder
212,304,lrt_design_50kmh,wait,5.700,derived_feeder
213,201,lrt_design_50kmh,wait,7.500,assumed
213,202,lrt_design_50kmh,wait,5.500,derived_feeder
213,203,lrt_design_50kmh,wait,5.500,derived_feeder
213,204,lrt_design_50kmh,wait,5.500,derived_feeder
213,205,lrt_design_50kmh,wait,5.500,derived_feeder
213,206,lrt_design_50kmh,wait,5.500,derived_feeder
213,207,lrt_design_50kmh,wait,5.500,derived_feeder
213,208,lrt_design_50kmh,wait,5.500,derived_feeder
213,209,lrt_design_50kmh,wait,5.500,derived_feeder
213,210,lrt_design_50kmh,wait,5.500,derived_feeder
213,211,lrt_design_50kmh,wait,6.440,derived_feeder
213,212,lrt_design_50kmh,wait,6.440,derived_feeder
213,213,lrt_design_50kmh,wait,,not_skimmed
213,214,lrt_design_50kmh,wait,9.785,derived_feeder
213,215,lrt_design_50kmh,wait,7.375,derived_feeder
213,216,lrt_design_50kmh,wait,7.645,derived_feeder
213,217,lrt_design_50kmh,wait,7.165,derived_feeder
213,101,lrt_design_50kmh,wait,6.865,derived_feeder
213,102,lrt_design_50kmh,wait,7.000,derived_feeder
213,103,lrt_design_50kmh,wait,7.000,derived_feeder
213,104,lrt_design_50kmh,wait,7.000,derived_feeder
213,301,lrt_design_50kmh,wait,8.000,derived_feeder
213,302,lrt_design_50kmh,wait,8.000,derived_feeder
213,303,lrt_design_50kmh,wait,11.500,derived_feeder
213,304,lrt_design_50kmh,wait,8.000,derived_feeder
214,201,lrt_design_50kmh,wait,3.700,derived_feeder
214,202,lrt_design_50kmh,wait,3.700,derived_feeder
214,203,lrt_design_50kmh,wait,3.700,derived_feeder
214,204,lrt_design_50kmh,wait,3.700,derived_feeder
214,205,lrt_design_50kmh,wait,3.700,derived_feeder
214,206,lrt_design_50kmh,wait,3.700,derived_feeder
214,207,lrt_design_50kmh,wait,3.700,derived_feeder
214,208,lrt_design_50kmh,wait,3.700,derived_feeder
214,209,lrt_design_50kmh,wait,3.700,derived_feeder
214,210,lrt_design_50kmh,wait,7.500,assumed
214,211,lrt_design_50kmh,wait,4.640,derived_feeder
214,212,lrt_design_50kmh,wait,4.640,derived_feeder
214,213,lrt_design_50kmh,wait,6.700,derived_feeder
214,214,lrt_design_50kmh,wait,,not_skimmed
214,215,lrt_design_50kmh,wait,9.375,assumed
214,216,lrt_design_50kmh,wait,9.645,assumed
214,217,lrt_design_50kmh,wait,11.200,derived_feeder
214,101,lrt_design_50kmh,wait,5.065,derived_feeder
214,102,lrt_design_50kmh,wait,6.700,derived_feeder
214,103,lrt_design_50kmh,wait,6.700,derived_feeder
214,104,lrt_design_50kmh,wait,5.200,derived_feeder
214,301,lrt_design_50kmh,wait,6.200,derived_feeder
214,302,lrt_design_50kmh,wait,6.200,derived_feeder
214,303,lrt_design_50kmh,wait,9.700,derived_feeder
214,304,lrt_design_50kmh,wait,6.200,derived_feeder
215,201,lrt_design_50kmh,wait,7.500,assumed
215,202,lrt_design_50kmh,wait,4.810,derived_feeder
215,203,lrt_design_50kmh,wait,4.810,derived_feeder
215,204,lrt_design_50kmh,wait,4.810,derived_feeder
215,205,lrt_design_50kmh,wait,4.810,derived_feeder
215,206,lrt_design_50kmh,wait,4.810,derived_feeder
215,207,lrt_design_50kmh,wait,4.810,derived_feeder
215,208,lrt_design_50kmh,wait,4.810,derived_feeder
215,209,lrt_design_50kmh,wait,4.810,derived_feeder
215,210,lrt_design_50kmh,wait,7.500,assumed
215,211,lrt_design_50kmh,wait,8.215,assumed
215,212,lrt_design_50kmh,wait,8.215,assumed
215,213,lrt_design_50kmh,wait,10.500,assumed
215,214,lrt_design_50kmh,wait,11.785,assumed
215,215,lrt_design_50kmh,wait,,not_skimmed
215,216,lrt_design_50kmh,wait,9.645,assumed
215,217,lrt_design_50kmh,wait,9.165,assumed
215,101,lrt_design_50kmh,wait,8.470,assumed
215,102,lrt_design_50kmh,wait,9.000,assumed
215,103,lrt_design_50kmh,wait,9.000,assumed
215,104,lrt_design_50kmh,wait,8.500,assumed
215,301,lrt_design_50kmh,wait,7.310,derived_feeder
215,302,lrt_design_50kmh,wait,7.310,derived_feeder
215,303,lrt_design_50kmh,wait,10.810,derived_feeder
215,304,lrt_design_50kmh,wait,7.310,derived_feeder
216,201,lrt_design_50kmh,wait,7.500,assumed
216,202,lrt_design_50kmh,wait,5.835,derived_feeder
216,203,lrt_design_50kmh,wait,5.835,derived_feeder
216,204,lrt_design_50kmh,wait,5.835,derived_feeder
216,205,lrt_design_50kmh,wait,5.835,derived_feeder
216,206,lrt_design_50kmh,wait,5.835,derived_feeder
216,207,lrt_design_50kmh,wait,5.835,derived_feeder
216,208,lrt_design_50kmh,wait,5.835,derived_feeder
216,209,lrt_design_50kmh,wait,5.835,derived_feeder
216,210,lrt_design_50kmh,wait,7.500,assumed
216,211,lrt_design_50kmh,wait,8.215,assumed
216,212,lrt_design_50kmh,wait,8.215,assumed
216,213,lrt_design_50kmh,wait,10.500,assumed
216,214,lrt_design_50kmh,wait,11.785,assumed
216,215,lrt_design_50kmh,wait,9.375,assumed
216,216,lrt_design_50kmh,wait,,not_skimmed
216,217,lrt_design_50kmh,wait,9.165,assumed
216,101,lrt_design_50kmh,wait,8.470,assumed
216,102,lrt_design_50kmh,wait,9.000,assumed
216,103,lrt_design_50kmh,wait,9.000,assumed
216,104,lrt_design_50kmh,wait,8.500,assumed
216,301,lrt_design_50kmh,wait,8.335,derived_feeder
216,302,lrt_design_50kmh,wait,8.335,derived_feeder
216,303,lrt_design_50kmh,wait,11.835,derived_feeder
216,304,lrt_design_50kmh,wait,8.335,derived_feeder
217,201,lrt_design_50kmh,wait,7.500,assumed
217,202,lrt_design_50kmh,wait,10.000,derived_feeder
217,203,lrt_design_50kmh,wait,10.000,derived_feeder
217,204,lrt_design_50kmh,wait,10.000,derived_feeder
217,205,lrt_design_50kmh,wait,10.000,derived_feeder
217,206,lrt_design_50kmh,wait,10.000,derived_feeder
217,207,lrt_design_50kmh,wait,10.000,derived_feeder
217,208,lrt_design_50kmh,wait,10.000,derived_feeder
217,209,lrt_design_50kmh,wait,6.785,derived_feeder
217,210,lrt_design_50kmh,wait,10.000,derived_feeder
217,211,lrt_design_50kmh,wait,10.715,derived_feeder
217,212,lrt_design_50kmh,wait,10.715,derived_feeder
217,213,lrt_design_50kmh,wait,13.000,derived_feeder
217,214,lrt_design_50kmh,wait,14.285,derived_feeder
217,215,lrt_design_50kmh,wait,11.875,derived_feeder
217,216,lrt_design_50kmh,wait,12.145,derived_feeder
217,217,lrt_design_50kmh,wait,,not_skimmed
217,101,lrt_design_50kmh,wait,10.970,derived_feeder
217,102,lrt_design_50kmh,wait,11.500,derived_feeder
217,103,lrt_design_50kmh,wait,11.500,derived_feeder
217,104,lrt_design_50kmh,wait,11.000,derived_feeder
217,301,lrt_design_50kmh,wait,15.000,assumed
217,302,lrt_design_50kmh,wait,9.285,derived_feeder
217,303,lrt_design_50kmh,wait,16.000,derived_feeder
217,304,lrt_design_50kmh,wait,17.500,derived_feeder
101,201,lrt_design_50kmh,wait,4.000,derived_feeder
101,202,lrt_design_50kmh,wait,3.310,derived_feeder
101,203,lrt_design_50kmh,wait,3.310,derived_feeder
101,204,lrt_design_50kmh,wait,3.310,derived_feeder
101,205,lrt_design_50kmh,wait,3.310,derived_feeder
101,206,lrt_design_50kmh,wait,3.310,derived_feeder
101,207,lrt_design_50kmh,wait,3.310,derived_feeder
101,208,lrt_design_50kmh,wait,3.310,derived_feeder
101,209,lrt_design_50kmh,wait,3.310,derived_feeder
101,210,lrt_design_50kmh,wait,3.610,derived_feeder
101,211,lrt_design_50kmh,wait,4.250,derived_feeder
101,212,lrt_design_50kmh,wait,4.250,derived_feeder
101,213,lrt_design_50kmh,wait,6.310,derived_feeder
101,214,lrt_design_50kmh,wait,7.895,derived_feeder
101,215,lrt_design_50kmh,wait,5.485,derived_feeder
101,216,lrt_design_50kmh,wait,5.755,derived_feeder
101,217,lrt_design_50kmh,wait,5.275,derived_feeder
101,101,lrt_design_50kmh,wait,,not_skimmed
101,102,lrt_design_50kmh,wait,6.310,derived_feeder
101,103,lrt_design_50kmh,wait,6.310,derived_feeder
101,104,lrt_design_50kmh,wait,4.810,derived_feeder
101,301,lrt_design_50kmh,wait,5.810,derived_feeder
101,302,lrt_design_50kmh,wait,5.810,derived_feeder
101,303,lrt_design_50kmh,wait,9.310,derived_feeder
101,304,lrt_design_50kmh,wait,5.810,derived_feeder
102,201,lrt_design_50kmh,wait,4.000,derived_feeder
102,202,lrt_design_50kmh,wait,4.000,derived_feeder
102,203,lrt_design_50kmh,wait,4.000,derived_feeder
102,204,lrt_design_50kmh,wait,4.000,derived_feeder
102,205,lrt_design_50kmh,wait,4.000,derived_feeder
102,206,lrt_design_50kmh,wait,4.000,derived_feeder
102,207,lrt_design_50kmh,wait,4.000,derived_feeder
102,208,lrt_design_50kmh,wait,4.000,derived_feeder
102,209,lrt_design_50kmh,wait,4.000,derived_feeder
102,210,lrt_design_50kmh,wait,5.500,derived_feeder
102,211,lrt_design_50kmh,wait,4.940,derived_feeder
102,212,lrt_design_50kmh,wait,4.940,derived_feeder
102,213,lrt_design_50kmh,wait,7.000,derived_feeder
102,214,lrt_design_50kmh,wait,9.785,derived_feeder
102,215,lrt_design_50kmh,wait,7.375,derived_feeder
102,216,lrt_design_50kmh,wait,7.645,derived_feeder
102,217,lrt_design_50kmh,wait,7.165,derived_feeder
102,101,lrt_design_50kmh,wait,5.365,derived_feeder
102,102,lrt_design_50kmh,wait,,not_skimmed
102,103,lrt_design_50kmh,wait,7.000,derived_feeder
102,104,lrt_design_50kmh,wait,5.500,derived_feeder
102,301,lrt_design_50kmh,wait,6.500,derived_feeder
102,302,lrt_design_50kmh,wait,6.500,derived_feeder
102,303,lrt_design_50kmh,wait,10.000,derived_feeder
102,304,lrt_design_50kmh,wait,6.500,derived_feeder
103,201,lrt_design_50kmh,wait,4.000,derived_feeder
103,202,lrt_design_50kmh,wait,4.000,derived_feeder
103,203,lrt_design_50kmh,wait,4.000,derived_feeder
103,204,lrt_design_50kmh,wait,4.000,derived_feeder
103,205,lrt_design_50kmh,wait,4.000,derived_feeder
103,206,lrt_design_50kmh,wait,4.000,derived_feeder
103,207,lrt_design_50kmh,wait,4.000,derived_feeder
103,208,lrt_design_50kmh,wait,4.000,derived_feeder
103,209,lrt_design_50kmh,wait,4.000,derived_feeder
103,210,lrt_design_50kmh,wait,5.500,derived_feeder
103,211,lrt_design_50kmh,wait,4.940,derived_feeder
103,212,lrt_design_50kmh,wait,4.940,derived_feeder
103,213,lrt_design_50kmh,wait,7.000,derived_feeder
103,214,lrt_design_50kmh,wait,9.785,derived_feeder
103,215,lrt_design_50kmh,wait,7.375,derived_feeder
103,216,lrt_design_50kmh,wait,7.645,derived_feeder
103,217,lrt_design_50kmh,wait,7.165,derived_feeder
103,101,lrt_design_50kmh,wait,5.365,derived_feeder
103,102,lrt_design_50kmh,wait,7.000,derived_feeder
103,103,lrt_design_50kmh,wait,,not_skimmed
103,104,lrt_design_50kmh,wait,5.500,derived_feeder
103,301,lrt_design_50kmh,wait,6.500,derived_feeder
103,302,lrt_design_50kmh,wait,6.500,derived_feeder
103,303,lrt_design_50kmh,wait,10.000,derived_feeder
103,304,lrt_design_50kmh,wait,6.500,derived_feeder
104,201,lrt_design_50kmh,wait,4.000,derived_feeder
104,202,lrt_design_50kmh,wait,3.500,derived_feeder
104,203,lrt_design_50kmh,wait,3.500,derived_feeder
104,204,lrt_design_50kmh,wait,3.500,derived_feeder
104,205,lrt_design_50kmh,wait,3.500,derived_feeder
104,206,lrt_design_50kmh,wait,3.500,derived_feeder
104,207,lrt_design_50kmh,wait,3.500,derived_feeder
104,208,lrt_design_50kmh,wait,3.500,derived_feeder
104,209,lrt_design_50kmh,wait,3.500,derived_feeder
104,210,lrt_design_50kmh,wait,4.000,derived_feeder
104,211,lrt_design_50kmh,wait,4.440,derived_feeder
104,212,lrt_design_50kmh,wait,4.440,derived_feeder
104,213,lrt_design_50kmh,wait,6.500,derived_feeder
104,214,lrt_design_50kmh,wait,8.285,derived_feeder
104,215,lrt_design_50kmh,wait,5.875,derived_feeder
104,216,lrt_design_50kmh,wait,6.145,derived_feeder
104,217,lrt_design_50kmh,wait,5.665,derived_feeder
104,101,lrt_design_50kmh,wait,4.865,derived_feeder
104,102,lrt_design_50kmh,wait,5.500,derived_feeder
104,103,lrt_design_50kmh,wait,5.500,derived_feeder
104,104,lrt_design_50kmh,wait,,not_skimmed
104,301,lrt_design_50kmh,wait,6.000,derived_feeder
104,302,lrt_design_50kmh,wait,6.000,derived_feeder
104,303,lrt_design_50kmh,wait,9.500,derived_feeder
104,304,lrt_design_50kmh,wait,6.000,derived_feeder
301,201,lrt_design_50kmh,wait,4.500,derived_feeder
301,202,lrt_design_50kmh,wait,4.500,derived_feeder
301,203,lrt_design_50kmh,wait,4.500,derived_feeder
301,204,lrt_design_50kmh,wait,4.500,derived_feeder
301,205,lrt_design_50kmh,wait,4.500,derived_feeder
301,206,lrt_design_50kmh,wait,4.500,derived_feeder
301,207,lrt_design_50kmh,wait,4.500,derived_feeder
301,208,lrt_design_50kmh,wait,4.500,derived_feeder
301,209,lrt_design_50kmh,wait,4.500,derived_feeder
301,210,lrt_design_50kmh,wait,4.500,derived_feeder
301,211,lrt_design_50kmh,wait,5.440,derived_feeder
301,212,lrt_design_50kmh,wait,5.440,derived_feeder
301,213,lrt_design_50kmh,wait,7.500,derived_feeder
301,214,lrt_design_50kmh,wait,8.785,derived_feeder
301,215,lrt_design_50kmh,wait,6.375,derived_feeder
301,216,lrt_design_50kmh,wait,6.645,derived_feeder
301,217,lrt_design_50kmh,wait,6.165,derived_feeder
301,101,lrt_design_50kmh,wait,5.865,derived_feeder
301,102,lrt_design_50kmh,wait,6.000,derived_feeder
301,103,lrt_design_50kmh,wait,6.000,derived_feeder
301,104,lrt_design_50kmh,wait,6.000,derived_feeder
301,301,lrt_design_50kmh,wait,,not_skimmed
301,302,lrt_design_50kmh,wait,7.000,derived_feeder
301,303,lrt_design_50kmh,wait,10.500,derived_feeder
301,304,lrt_design_50kmh,wait,7.000,derived_feeder
302,201,lrt_design_50kmh,wait,4.500,derived_feeder
302,202,lrt_design_50kmh,wait,4.500,derived_feeder
302,203,lrt_design_50kmh,wait,4.500,derived_feeder
302,204,lrt_design_50kmh,wait,4.500,derived_feeder
302,205,lrt_design_50kmh,wait,4.500,derived_feeder
302,206,lrt_design_50kmh,wait,4.500,derived_feeder
302,207,lrt_design_50kmh,wait,4.500,derived_feeder
302,208,lrt_design_50kmh,wait,4.500,derived_feeder
302,209,lrt_design_50kmh,wait,4.500,derived_feeder
302,210,lrt_design_50kmh,wait,4.500,derived_feeder
302,211,lrt_design_50kmh,wait,5.440,derived_feeder
302,212,lrt_design_50kmh,wait,5.440,derived_feeder
302,213,lrt_design_50kmh,wait,7.500,derived_feeder
302,214,lrt_design_50kmh,wait,8.785,derived_feeder
302,215,lrt_design_50kmh,wait,6.375,derived_feeder
302,216,lrt_design_50kmh,wait,6.645,derived_feeder
302,217,lrt_design_50kmh,wait,6.165,derived_feeder
302,101,lrt_design_50kmh,wait,5.865,derived_feeder
302,102,lrt_design_50kmh,wait,6.000,derived_feeder
302,103,lrt_design_50kmh,wait,6.000,derived_feeder
302,104,lrt_design_50kmh,wait,6.000,derived_feeder
302,301,lrt_design_50kmh,wait,7.000,derived_feeder
302,302,lrt_design_50kmh,wait,,not_skimmed
302,303,lrt_design_50kmh,wait,10.500,derived_feeder
302,304,lrt_design_50kmh,wait,7.000,derived_feeder
303,201,lrt_design_50kmh,wait,4.645,derived_feeder
303,202,lrt_design_50kmh,wait,4.645,derived_feeder
303,203,lrt_design_50kmh,wait,4.645,derived_feeder
303,204,lrt_design_50kmh,wait,4.645,derived_feeder
303,205,lrt_design_50kmh,wait,4.645,derived_feeder
303,206,lrt_design_50kmh,wait,4.645,derived_feeder
303,207,lrt_design_50kmh,wait,4.645,derived_feeder
303,208,lrt_design_50kmh,wait,4.645,derived_feeder
303,209,lrt_design_50kmh,wait,4.645,derived_feeder
303,210,lrt_design_50kmh,wait,4.645,derived_feeder
303,211,lrt_design_50kmh,wait,5.585,derived_feeder
303,212,lrt_design_50kmh,wait,5.585,derived_feeder
303,213,lrt_design_50kmh,wait,7.645,derived_feeder
303,214,lrt_design_50kmh,wait,8.930,derived_feeder
303,215,lrt_design_50kmh,wait,6.520,derived_feeder
303,216,lrt_design_50kmh,wait,6.790,derived_feeder
303,217,lrt_design_50kmh,wait,6.310,derived_feeder
303,101,lrt_design_50kmh,wait,6.010,derived_feeder
303,102,lrt_design_50kmh,wait,6.145,derived_feeder
303,103,lrt_design_50kmh,wait,6.145,derived_feeder
303,104,lrt_design_50kmh,wait,6.145,derived_feeder
303,301,lrt_design_50kmh,wait,7.145,derived_feeder
303,302,lrt_design_50kmh,wait,7.145,derived_feeder
303,303,lrt_design_50kmh,wait,,not_skimmed
303,304,lrt_design_50kmh,wait,7.145,derived_feeder
304,201,lrt_design_50kmh,wait,4.645,derived_feeder
304,202,lrt_design_50kmh,wait,4.645,derived_feeder
304,203,lrt_design_50kmh,wait,4.645,derived_feeder
304,204,lrt_design_50kmh,wait,4.645,derived_feeder
304,205,lrt_design_50kmh,wait,4.645,derived_feeder
304,206,lrt_design_50kmh,wait,4.645,derived_feeder
304,207,lrt_design_50kmh,wait,4.645,derived_feeder
304,208,lrt_design_50kmh,wait,4.645,derived_feeder
304,209,lrt_design_50kmh,wait,4.645,derived_feeder
304,210,lrt_design_50kmh,wait,4.645,derived_feeder
304,211,lrt_design_50kmh,wait,5.585,derived_feeder
304,212,lrt_design_50kmh,wait,5.585,derived_feeder
304,213,lrt_design_50kmh,wait,7.645,derived_feeder
304,214,lrt_design_50kmh,wait,8.930,derived_feeder
304,215,lrt_design_50kmh,wait,6.520,derived_feeder
304,216,lrt_design_50kmh,wait,6.790,derived_feeder
304,217,lrt_design_50kmh,wait,6.310,derived_feeder
304,101,lrt_design_50kmh,wait,6.010,derived_feeder
304,102,lrt_design_50kmh,wait,6.145,derived_feeder
304,103,lrt_design_50kmh,wait,6.145,derived_feeder
304,104,lrt_design_50kmh,wait,6.145,derived_feeder
304,301,lrt_design_50kmh,wait,7.145,derived_feeder
304,302,lrt_design_50kmh,wait,7.145,derived_feeder
304,303,lrt_design_50kmh,wait,10.645,derived_feeder
304,304,lrt_design_50kmh,wait,,not_skimmed
201,201,lrt_design_50kmh,transfers,,not_skimmed
201,202,lrt_design_50kmh,transfers,0.000,derived
201,203,lrt_design_50kmh,transfers,0.000,derived
201,204,lrt_design_50kmh,transfers,0.000,derived
201,205,lrt_design_50kmh,transfers,0.000,derived
201,206,lrt_design_50kmh,transfers,0.000,derived
201,207,lrt_design_50kmh,transfers,0.000,derived
201,208,lrt_design_50kmh,transfers,0.000,derived
201,209,lrt_design_50kmh,transfers,0.000,derived
201,210,lrt_design_50kmh,transfers,0.000,derived
201,211,lrt_design_50kmh,transfers,0.000,derived_feeder
201,212,lrt_design_50kmh,transfers,0.000,derived_feeder
201,213,lrt_design_50kmh,transfers,0.000,derived_feeder
201,214,lrt_design_50kmh,transfers,1.000,derived_feeder
201,215,lrt_design_50kmh,transfers,1.000,derived_feeder
201,216,lrt_design_50kmh,transfers,1.000,derived_feeder
201,217,lrt_design_50kmh,transfers,1.000,derived_feeder
201,101,lrt_design_50kmh,transfers,0.000,derived_feeder
201,102,lrt_design_50kmh,transfers,0.000,derived_feeder
201,103,lrt_design_50kmh,transfers,0.000,derived_feeder
201,104,lrt_design_50kmh,transfers,0.000,derived_feeder
201,301,lrt_design_50kmh,transfers,1.000,assumed
201,302,lrt_design_50kmh,transfers,0.000,derived_feeder
201,303,lrt_design_50kmh,transfers,1.000,derived_feeder
201,304,lrt_design_50kmh,transfers,1.000,derived_feeder
202,201,lrt_design_50kmh,transfers,0.000,derived
202,202,lrt_design_50kmh,transfers,,not_skimmed
202,203,lrt_design_50kmh,transfers,0.000,derived
202,204,lrt_design_50kmh,transfers,0.000,derived
202,205,lrt_design_50kmh,transfers,0.000,derived
202,206,lrt_design_50kmh,transfers,0.000,derived
202,207,lrt_design_50kmh,transfers,0.000,derived
202,208,lrt_design_50kmh,transfers,0.000,derived
202,209,lrt_design_50kmh,transfers,0.000,derived
202,210,lrt_design_50kmh,transfers,0.000,derived
202,211,lrt_design_50kmh,transfers,0.000,derived_feeder
202,212,lrt_design_50kmh,transfers,0.000,derived_feeder
202,213,lrt_design_50kmh,transfers,0.000,derived_feeder
202,214,lrt_design_50kmh,transfers,1.000,derived_feeder
202,215,lrt_design_50kmh,transfers,1.000,derived_feeder
202,216,lrt_design_50kmh,transfers,1.000,derived_feeder
202,217,lrt_design_50kmh,transfers,1.000,derived_feeder
202,101,lrt_design_50kmh,transfers,0.000,derived_feeder
202,102,lrt_design_50kmh,transfers,0.000,derived_feeder
202,103,lrt_design_50kmh,transfers,0.000,derived_feeder
202,104,lrt_design_50kmh,transfers,0.000,derived_feeder
202,301,lrt_design_50kmh,transfers,1.000,assumed
202,302,lrt_design_50kmh,transfers,0.000,derived_feeder
202,303,lrt_design_50kmh,transfers,1.000,derived_feeder
202,304,lrt_design_50kmh,transfers,1.000,derived_feeder
203,201,lrt_design_50kmh,transfers,0.000,derived
203,202,lrt_design_50kmh,transfers,0.000,derived
203,203,lrt_design_50kmh,transfers,,not_skimmed
203,204,lrt_design_50kmh,transfers,0.000,derived
203,205,lrt_design_50kmh,transfers,0.000,derived
203,206,lrt_design_50kmh,transfers,0.000,derived
203,207,lrt_design_50kmh,transfers,0.000,derived
203,208,lrt_design_50kmh,transfers,0.000,derived
203,209,lrt_design_50kmh,transfers,0.000,derived
203,210,lrt_design_50kmh,transfers,0.000,derived
203,211,lrt_design_50kmh,transfers,0.000,derived_feeder
203,212,lrt_design_50kmh,transfers,0.000,derived_feeder
203,213,lrt_design_50kmh,transfers,0.000,derived_feeder
203,214,lrt_design_50kmh,transfers,1.000,derived_feeder
203,215,lrt_design_50kmh,transfers,1.000,derived_feeder
203,216,lrt_design_50kmh,transfers,1.000,derived_feeder
203,217,lrt_design_50kmh,transfers,1.000,derived_feeder
203,101,lrt_design_50kmh,transfers,0.000,derived_feeder
203,102,lrt_design_50kmh,transfers,0.000,derived_feeder
203,103,lrt_design_50kmh,transfers,0.000,derived_feeder
203,104,lrt_design_50kmh,transfers,0.000,derived_feeder
203,301,lrt_design_50kmh,transfers,1.000,assumed
203,302,lrt_design_50kmh,transfers,0.000,derived_feeder
203,303,lrt_design_50kmh,transfers,1.000,derived_feeder
203,304,lrt_design_50kmh,transfers,1.000,derived_feeder
