PerID3,HHID,SurveyDay,placeno,o,d,share,w,comp,transit,new_wf,Age,age_grp,female,licence,HHnCars,licensed_drivers,car_seg,employed,student,paid_parking,sector,HHSIZE,purpose,mainmode,car_gc,bus_gc,brt_gc,bus_ivt,bus_walk,bus_wait,bus_transfers,car_ivt,tr_best_gc,has_brt,dGC,dGC_best,dist_km,band,w_norm,transit_lbl
3-21182000137-1,21182000137.00000,2,3,216,104,0.54010,12.89130,CAR,0,23.86823,52.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,39.72000,76.04000,,33.29000,13.87000,7.50000,0.00000,39.72000,76.04000,0,36.32000,36.32000,16.26477,10-20,0.22290,car
3-21182000137-1,21182000137.00000,2,3,216,304,0.45990,10.97693,CAR,0,23.86823,52.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,41.36000,82.02000,,38.27000,12.87000,5.00000,1.00000,41.36000,82.02000,0,40.66000,40.66000,17.51126,10-20,0.18980,car
3-21182000152-2,21182000152.00000,2,2,216,215,1.00000,67.27692,CAR,0,67.27692,77.00000,65+,False,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,HBO,10,17.20000,41.31000,,7.10000,14.96000,2.15000,0.00000,17.20000,41.31000,0,24.11000,24.11000,7.24715,6-10,1.16327,car
3-21182000166-1,21182000166.00000,1,2,216,301,0.00000,0.00000,CAR,0,31.75351,29.00000,25-34,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,HBW,10,39.76000,88.98000,,40.34000,15.32000,5.00000,1.00000,39.76000,88.98000,0,49.22000,49.22000,17.65192,10-20,0.00000,car
3-21182000166-1,21182000166.00000,2,2,216,301,0.00000,0.00000,CAR,0,31.75351,29.00000,25-34,False,True,2.00000,2.00000,car_available,True,False,False,general,3.00000,HBW,10,39.76000,88.98000,,40.34000,15.32000,5.00000,1.00000,39.76000,88.98000,0,49.22000,49.22000,17.65192,10-20,0.00000,car
3-21199000042-1,21199000042.00000,1,2,215,217,1.00000,161.23509,CAR,0,161.23509,41.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBE,10,49.24000,39.59000,,16.27000,8.66000,3.00000,0.00000,49.24000,39.59000,0,-9.65000,-9.65000,16.43011,10-20,2.78789,car
3-21199000284-1,21199000284.00000,1,2,215,103,1.00000,178.62528,CAR,0,178.62528,54.00000,35-64,True,True,3.00000,2.00000,car_available,True,False,False,general,3.00000,HBW,10,25.69000,49.57000,,24.49000,7.54000,5.00000,0.00000,25.69000,49.57000,0,23.88000,23.88000,8.91603,6-10,3.08858,car
3-21199000284-1,21199000284.00000,2,2,215,103,1.00000,178.62528,CAR,0,178.62528,54.00000,35-64,True,True,3.00000,2.00000,car_available,True,False,False,general,3.00000,HBW,10,25.69000,49.57000,,24.49000,7.54000,5.00000,0.00000,25.69000,49.57000,0,23.88000,23.88000,8.91603,6-10,3.08858,car
3-21199000362-1,21199000362.00000,1,2,215,103,0.75595,219.28484,CAR,0,290.07663,54.00000,35-64,False,True,2.00000,3.00000,competition,True,False,False,general,3.00000,HBW,10,25.69000,49.57000,,24.49000,7.54000,5.00000,0.00000,25.69000,49.57000,0,23.88000,23.88000,8.91603,6-10,3.79161,car
3-21199000362-1,21199000362.00000,2,2,215,101,0.92109,267.18548,CAR,0,290.07663,54.00000,35-64,False,True,2.00000,3.00000,competition,True,False,False,general,3.00000,HBW,10,26.21000,53.35000,,17.69000,7.83000,10.00000,0.00000,26.21000,53.35000,0,27.14000,27.14000,9.40180,6-10,4.61986,car
3-21199000362-1,21199000362.00000,2,2,215,301,0.07891,22.89115,CAR,0,290.07663,54.00000,35-64,False,True,2.00000,3.00000,competition,True,False,False,general,3.00000,HBW,10,26.52000,73.36000,,35.98000,9.69000,5.00000,1.00000,26.52000,73.36000,0,46.84000,46.84000,10.43219,10-20,0.39581,car
3-21199000362-3,21199000362.00000,1,2,215,102,1.00000,290.07663,CAR,0,290.07663,23.00000,18-24,True,True,2.00000,3.00000,competition,True,False,False,general,3.00000,HBW,10,22.93000,40.58000,,18.52000,7.28000,3.75000,0.00000,22.93000,40.58000,0,17.65000,17.65000,8.76458,6-10,5.01566,car
3-21199000362-3,21199000362.00000,2,2,215,102,1.00000,290.07663,CAR,0,290.07663,23.00000,18-24,True,True,2.00000,3.00000,competition,True,False,False,general,3.00000,HBW,10,22.93000,40.58000,,18.52000,7.28000,3.75000,0.00000,22.93000,40.58000,0,17.65000,17.65000,8.76458,6-10,5.01566,car
3-21320000009-1,21320000009.00000,1,3,210,215,0.11157,0.55785,CAR,0,5.00000,29.00000,25-34,False,True,1.00000,2.00000,competition,True,False,False,arab,2.00000,NHB,10,30.89000,49.26000,,25.76000,9.87000,1.88000,0.00000,30.89000,49.26000,0,18.37000,18.37000,12.69525,10-20,0.00965,car
3-21320000009-1,21320000009.00000,2,3,210,215,0.11157,0.55785,CAR,0,5.00000,29.00000,25-34,False,True,1.00000,2.00000,competition,True,False,False,arab,2.00000,NHB,10,30.89000,49.26000,,25.76000,9.87000,1.88000,0.00000,30.89000,49.26000,0,18.37000,18.37000,12.69525,10-20,0.00965,car
3-21320000021-1,21320000021.00000,1,3,206,201,0.76688,226.85430,CAR,0,295.81608,61.00000,35-64,False,True,3.00000,4.00000,competition,True,False,False,arab,6.00000,NHB,10,22.19000,49.74000,,21.08000,5.33000,5.00000,1.00000,22.19000,49.74000,0,27.55000,27.55000,7.67399,6-10,3.92250,car
3-21320000021-1,21320000021.00000,2,3,206,201,0.76688,226.85430,CAR,0,295.81608,61.00000,35-64,False,True,3.00000,4.00000,competition,True,False,False,arab,6.00000,NHB,10,22.19000,49.74000,,21.08000,5.33000,5.00000,1.00000,22.19000,49.74000,0,27.55000,27.55000,7.67399,6-10,3.92250,car
3-21337000351-1,21337000351.00000,1,2,216,212,1.00000,111.42693,CAR,0,111.42693,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,37.13000,76.64000,,38.17000,13.23000,6.00000,0.00000,37.13000,76.64000,0,39.51000,39.51000,16.64510,10-20,1.92666,car
3-21337000351-1,21337000351.00000,2,2,216,212,1.00000,111.42693,CAR,0,111.42693,37.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,37.13000,76.64000,,38.17000,13.23000,6.00000,0.00000,37.13000,76.64000,0,39.51000,39.51000,16.64510,10-20,1.92666,car
3-21337000351-2,21337000351.00000,1,3,216,210,0.65982,73.52203,CAR,0,111.42693,36.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,NHB,10,41.16000,79.89000,,37.41000,17.90000,3.33000,0.00000,41.16000,79.89000,0,38.73000,38.73000,19.13904,10-20,1.27126,car
3-21337000351-2,21337000351.00000,2,3,216,210,0.65982,73.52203,CAR,0,111.42693,36.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,NHB,10,41.16000,79.89000,,37.41000,17.90000,3.33000,0.00000,41.16000,79.89000,0,38.73000,38.73000,19.13904,10-20,1.27126,car
3-22100000002-2,22100000002.00000,1,2,204,201,1.00000,165.07108,CAR,0,165.07108,12.00000,0-17,False,False,1.00000,1.00000,no_licence,False,False,False,general,5.00000,HBE,11,18.79000,35.50000,,12.59000,5.46000,6.00000,0.00000,18.79000,35.50000,0,16.71000,16.71000,6.66762,6-10,2.85421,car
3-22100000002-3,22100000002.00000,1,2,204,201,1.00000,165.07108,CAR,0,165.07108,11.00000,0-17,True,False,1.00000,1.00000,no_licence,False,False,False,general,5.00000,HBE,11,18.79000,35.50000,,12.59000,5.46000,6.00000,0.00000,18.79000,35.50000,0,16.71000,16.71000,6.66762,6-10,2.85421,car
3-22100000002-4,22100000002.00000,1,2,204,201,1.00000,165.07108,CAR,0,165.07108,10.00000,0-17,True,False,1.00000,1.00000,no_licence,False,False,False,general,5.00000,HBE,11,18.79000,35.50000,,12.59000,5.46000,6.00000,0.00000,18.79000,35.50000,0,16.71000,16.71000,6.66762,6-10,2.85421,car
3-22100001622-3,22100001622.00000,1,2,201,202,1.00000,350.00000,CAR,0,350.00000,22.00000,18-24,False,True,2.00000,2.00000,car_available,False,False,False,general,6.00000,HBW,11,12.27000,35.32000,,22.61000,5.42000,0.94000,0.00000,12.27000,35.32000,0,23.05000,23.05000,3.20984,3-6,6.05179,car
3-22100001625-1,22100001625.00000,1,2,201,202,1.00000,350.00000,CAR,0,350.00000,56.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,HBO,10,12.27000,35.32000,,22.61000,5.42000,0.94000,0.00000,12.27000,35.32000,0,23.05000,23.05000,3.20984,3-6,6.05179,car
3-22100001625-1,22100001625.00000,1,3,202,208,1.00000,350.00000,CAR,0,350.00000,56.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,NHB,10,17.00000,38.40000,34.78000,26.81000,4.80000,1.00000,0.00000,17.00000,34.78000,1,21.40000,17.78000,4.74249,3-6,6.05179,car
3-22100001625-1,22100001625.00000,2,2,201,208,1.00000,350.00000,CAR,0,350.00000,56.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,2.00000,HBW,10,21.02000,56.02000,,29.46000,4.28000,5.00000,1.00000,21.02000,56.02000,0,35.00000,35.00000,6.93218,6-10,6.05179,car
3-22100003605-2,22100003605.00000,1,2,201,206,1.00000,350.00000,BUS,1,350.00000,60.00000,35-64,True,True,1.00000,2.00000,competition,True,False,False,general,2.00000,HBW,5,21.73000,49.73000,,21.61000,5.06000,5.00000,1.00000,21.73000,49.73000,0,28.00000,28.00000,7.67399,6-10,6.05179,transit
3-22100003783-1,22100003783.00000,2,2,201,202,1.00000,350.00000,CAR,0,350.00000,51.00000,35-64,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,HBW,10,12.27000,35.32000,,22.61000,5.42000,0.94000,0.00000,12.27000,35.32000,0,23.05000,23.05000,3.20984,3-6,6.05179,car
3-22100004146-1,22100004146.00000,2,2,201,212,1.00000,350.00000,CAR,0,350.00000,38.00000,35-64,False,True,1.00000,1.00000,car_available,False,False,False,general,2.00000,HBW,10,25.46000,65.94000,,37.41000,5.26000,5.00000,1.00000,25.46000,65.94000,0,40.48000,40.48000,10.67943,10-20,6.05179,car
3-22100004861-1,22100004861.00000,1,3,201,212,1.00000,129.54331,CAR,0,129.54331,34.00000,25-34,False,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,25.46000,65.94000,,37.41000,5.26000,5.00000,1.00000,25.46000,65.94000,0,40.48000,40.48000,10.67943,10-20,2.23991,car
3-22100004861-1,22100004861.00000,2,3,201,212,1.00000,129.54331,CAR,0,129.54331,34.00000,25-34,False,True,2.00000,2.00000,car_available,True,False,False,general,4.00000,NHB,10,25.46000,65.94000,,37.41000,5.26000,5.00000,1.00000,25.46000,65.94000,0,40.48000,40.48000,10.67943,10-20,2.23991,car
3-22100004864-1,22100004864.00000,1,2,201,206,0.95646,334.76069,CAR,0,350.00000,45.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,21.73000,49.73000,,21.61000,5.06000,5.00000,1.00000,21.73000,49.73000,0,28.00000,28.00000,7.67399,6-10,5.78829,car
3-22100004864-1,22100004864.00000,2,2,201,206,0.95646,334.76069,CAR,0,350.00000,45.00000,35-64,True,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,21.73000,49.73000,,21.61000,5.06000,5.00000,1.00000,21.73000,49.73000,0,28.00000,28.00000,7.67399,6-10,5.78829,car
3-22100004864-2,22100004864.00000,1,2,201,210,0.65982,230.93799,CAR,0,350.00000,48.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,21.85000,80.34000,,42.47000,9.94000,5.00000,1.00000,21.85000,80.34000,0,58.49000,58.49000,7.14972,6-10,3.99311,car
3-22100004864-2,22100004864.00000,2,2,201,210,0.65982,230.93799,CAR,0,350.00000,48.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,5.00000,HBW,10,21.85000,80.34000,,42.47000,9.94000,5.00000,1.00000,21.85000,80.34000,0,58.49000,58.49000,7.14972,6-10,3.99311,car
3-22100004866-1,22100004866.00000,1,2,201,202,1.00000,350.00000,CAR,0,350.00000,70.00000,65+,False,True,1.00000,1.00000,car_available,False,False,False,general,2.00000,HBO,10,12.27000,35.32000,,22.61000,5.42000,0.94000,0.00000,12.27000,35.32000,0,23.05000,23.05000,3.20984,3-6,6.05179,car
3-22100004866-1,22100004866.00000,1,3,202,205,1.00000,350.00000,CAR,0,350.00000,70.00000,65+,False,True,1.00000,1.00000,car_available,False,False,False,general,2.00000,NHB,10,22.69000,18.34000,22.21000,9.01000,3.88000,0.79000,0.00000,22.69000,18.34000,1,-4.35000,-4.35000,4.36054,3-6,6.05179,car
3-22100004866-1,22100004866.00000,2,2,201,205,1.00000,350.00000,CAR,0,350.00000,70.00000,65+,False,True,1.00000,1.00000,car_available,False,False,False,general,2.00000,HBO,10,27.94000,42.51000,,25.78000,3.36000,5.00000,0.00000,27.94000,42.51000,0,14.57000,14.57000,7.51893,6-10,6.05179,car
3-22100005944-1,22100005944.00000,1,2,201,212,1.00000,174.98860,CAR,0,174.98860,60.00000,35-64,False,True,0.00000,1.00000,no_car_hh,True,False,False,general,1.00000,HBO,10,25.46000,65.94000,,37.41000,5.26000,5.00000,1.00000,25.46000,65.94000,0,40.48000,40.48000,10.67943,10-20,3.02570,car
3-22100005944-1,22100005944.00000,1,3,212,216,1.00000,174.98860,CAR,0,174.98860,60.00000,35-64,False,True,0.00000,1.00000,no_car_hh,True,False,False,general,1.00000,NHB,10,46.68000,74.14000,,25.11000,19.51000,5.00000,0.00000,46.68000,74.14000,0,27.46000,27.46000,16.64510,10-20,3.02570,car
3-22100005944-1,22100005944.00000,2,2,201,209,1.00000,174.98860,CAR,0,174.98860,60.00000,35-64,False,True,0.00000,1.00000,no_car_hh,True,False,False,general,1.00000,HBW,10,24.48000,75.01000,,45.12000,4.95000,10.00000,0.00000,24.48000,75.01000,0,50.53000,50.53000,6.41107,6-10,3.02570,car
3-22100007206-1,22100007206.00000,1,2,201,202,1.00000,343.94794,BUS,1,343.94794,22.00000,18-24,False,False,0.00000,0.00000,no_car_hh,True,False,False,general,3.00000,HBW,3,12.27000,35.32000,,22.61000,5.42000,0.94000,0.00000,12.27000,35.32000,0,23.05000,23.05000,3.20984,3-6,5.94714,transit
3-22100007206-1,22100007206.00000,2,2,201,202,1.00000,343.94794,BUS,1,343.94794,22.00000,18-24,False,False,0.00000,0.00000,no_car_hh,True,False,False,general,3.00000,HBW,3,12.27000,35.32000,,22.61000,5.42000,0.94000,0.00000,12.27000,35.32000,0,23.05000,23.05000,3.20984,3-6,5.94714,transit
3-22100007742-1,22100007742.00000,1,4,201,208,1.00000,292.19492,BUS,1,292.19492,40.00000,35-64,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,3.00000,HBW,5,21.02000,56.02000,,29.46000,4.28000,5.00000,1.00000,21.02000,56.02000,0,35.00000,35.00000,6.93218,6-10,5.05229,transit
3-22100007742-1,22100007742.00000,2,4,201,208,1.00000,292.19492,BUS,1,292.19492,40.00000,35-64,True,False,0.00000,0.00000,no_car_hh,True,False,False,general,3.00000,HBW,5,21.02000,56.02000,,29.46000,4.28000,5.00000,1.00000,21.02000,56.02000,0,35.00000,35.00000,6.93218,6-10,5.05229,transit
3-22100008106-2,22100008106.00000,1,2,201,209,0.11342,39.69849,CAR,0,350.00000,58.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,10,24.48000,75.01000,,45.12000,4.95000,10.00000,0.00000,24.48000,75.01000,0,50.53000,50.53000,6.41107,6-10,0.68642,car
3-22100008106-2,22100008106.00000,1,2,201,210,0.20101,70.35176,CAR,0,350.00000,58.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,10,21.85000,80.34000,,42.47000,9.94000,5.00000,1.00000,21.85000,80.34000,0,58.49000,58.49000,7.14972,6-10,1.21644,car
3-22100008106-2,22100008106.00000,2,2,201,209,0.11342,39.69849,CAR,0,350.00000,58.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,10,24.48000,75.01000,,45.12000,4.95000,10.00000,0.00000,24.48000,75.01000,0,50.53000,50.53000,6.41107,6-10,0.68642,car
3-22100008106-2,22100008106.00000,2,2,201,210,0.20101,70.35176,CAR,0,350.00000,58.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,3.00000,HBW,10,21.85000,80.34000,,42.47000,9.94000,5.00000,1.00000,21.85000,80.34000,0,58.49000,58.49000,7.14972,6-10,1.21644,car
3-22100011526-2,22100011526.00000,1,4,202,201,1.00000,234.58426,CAR,0,234.58426,24.00000,18-24,False,True,1.00000,1.00000,car_available,True,False,False,general,3.00000,NHB,10,11.12000,22.60000,,7.18000,6.83000,0.88000,0.00000,11.12000,22.60000,0,11.48000,11.48000,3.20984,3-6,4.05615,car
3-22300003751-1,22300003751.00000,1,4,208,217,1.00000,148.80118,CAR,0,148.80118,49.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,6.00000,NHB,10,60.88000,69.71000,,47.00000,5.36000,6.00000,0.00000,60.88000,69.71000,0,8.83000,8.83000,31.38329,20+,2.57289,car
3-22300003751-1,22300003751.00000,2,3,208,217,1.00000,148.80118,CAR,0,148.80118,49.00000,35-64,False,True,2.00000,2.00000,car_available,True,False,False,general,6.00000,NHB,10,60.88000,69.71000,,47.00000,5.36000,6.00000,0.00000,60.88000,69.71000,0,8.83000,8.83000,31.38329,20+,2.57289,car
3-2250001314-2,2250001314.00000,1,3,210,202,0.11157,39.04959,CAR,0,350.00000,68.00000,65+,True,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,NHB,10,22.09000,52.66000,32.08000,34.76000,8.30000,0.65000,0.00000,22.09000,32.08000,1,30.57000,9.99000,7.02822,6-10,0.67520,car
3-2250001314-2,2250001314.00000,2,3,210,202,0.11157,39.04959,CAR,0,350.00000,68.00000,65+,True,True,2.00000,2.00000,car_available,False,False,False,general,2.00000,NHB,10,22.09000,52.66000,32.08000,34.76000,8.30000,0.65000,0.00000,22.09000,32.08000,1,30.57000,9.99000,7.02822,6-10,0.67520,car
3-2250003344-1,2250003344.00000,1,5,202,211,0.86103,96.56623,CAR,0,112.15257,50.00000,35-64,True,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,NHB,10,22.51000,42.90000,42.90000,18.73000,10.66000,1.43000,0.00000,22.51000,42.90000,1,20.39000,20.39000,9.01513,6-10,1.66971,car
3-2250008155-1,2250008155.00000,1,3,209,202,0.66551,8.48124,CAR,0,12.74406,33.00000,25-34,False,True,1.00000,1.00000,car_available,True,False,False,general,1.00000,NHB,10,16.55000,38.37000,40.84000,29.30000,3.92000,0.61000,0.00000,16.55000,38.37000,1,21.82000,21.82000,5.13402,3-6,0.14665,car
3-2250008155-1,2250008155.00000,1,5,202,201,1.00000,12.74406,CAR,0,12.74406,33.00000,25-34,False,True,1.00000,1.00000,car_available,True,False,False,general,1.00000,NHB,10,11.12000,22.60000,,7.18000,6.83000,0.88000,0.00000,11.12000,22.60000,0,11.48000,11.48000,3.20984,3-6,0.22036,car
3-2250008155-1,2250008155.00000,1,7,201,208,1.00000,12.74406,CAR,0,12.74406,33.00000,25-34,False,True,1.00000,1.00000,car_available,True,False,False,general,1.00000,NHB,10,21.02000,56.02000,,29.46000,4.28000,5.00000,1.00000,21.02000,56.02000,0,35.00000,35.00000,6.93218,6-10,0.22036,car
3-2250008163-1,2250008163.00000,1,3,201,208,1.00000,14.72476,CAR,0,14.72476,32.00000,25-34,False,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,NHB,10,21.02000,56.02000,,29.46000,4.28000,5.00000,1.00000,21.02000,56.02000,0,35.00000,35.00000,6.93218,6-10,0.25460,car
3-2250008163-1,2250008163.00000,2,3,209,201,0.66551,9.79940,CAR,0,14.72476,32.00000,25-34,False,True,1.00000,1.00000,car_available,True,False,False,general,2.00000,NHB,10,30.73000,53.13000,,31.50000,4.82000,6.00000,0.00000,30.73000,53.13000,0,22.40000,22.40000,6.41107,6-10,0.16944,car
3-22800001471-1,22800001471.00000,2,6,216,212,1.00000,289.03661,CAR,0,289.03661,56.00000,35-64,False,True,1.00000,2.00000,competition,True,False,False,general,4.00000,NHB,10,37.13000,76.64000,,38.17000,13.23000,6.00000,0.00000,37.13000,76.64000,0,39.51000,39.51000,16.64510,10-20,4.99768,car
3-24000000246-2,24000000246.00000,1,2,304,303,0.50952,75.36355,CAR,0,147.91121,46.00000,35-64,True,True,2.00000,3.00000,competition,True,False,False,general,5.00000,HBO,10,8.08000,15.20000,70.31000,6.28000,3.39000,1.07000,0.00000,8.08000,15.20000,1,7.12000,7.12000,1.61472,<3,1.30310,car
3-24000000246-2,24000000246.00000,1,3,303,208,0.39459,58.36441,CAR,0,147.91121,46.00000,35-64,True,True,2.00000,3.00000,competition,True,False,False,general,5.00000,NHB,10,22.36000,38.62000,,19.67000,3.48000,6.00000,0.00000,22.36000,38.62000,0,16.26000,16.26000,6.63303,6-10,1.00917,car
3-24000000246-2,24000000246.00000,2,2,304,303,0.50952,75.36355,CAR,0,147.91121,46.00000,35-64,True,True,2.00000,3.00000,competition,True,False,False,general,5.00000,HBO,10,8.08000,15.20000,70.31000,6.28000,3.39000,1.07000,0.00000,8.08000,15.20000,1,7.12000,7.12000,1.61472,<3,1.30310,car
3-24000000246-2,24000000246.00000,2,3,303,208,1.00000,147.91121,CAR,0,147.91121,46.00000,35-64,True,True,2.00000,3.00000,competition,True,False,False,general,5.00000,NHB,10,22.36000,38.62000,,19.67000,3.48000,6.00000,0.00000,22.36000,38.62000,0,16.26000,16.26000,6.63303,6-10,2.55751,car
3-24000000246-4,24000000246.00000,1,2,304,302,0.50952,75.36355,BUS,1,147.91121,16.00000,0-17,True,False,2.00000,3.00000,no_licence,False,True,False,general,5.00000,HBE,3,11.95000,27.89000,77.22000,15.11000,4.89000,1.50000,0.00000,11.95000,27.89000,1,15.94000,15.94000,2.65329,<3,1.30310,transit
3-24000000246-4,24000000246.00000,2,2,304,302,0.50952,75.36355,BUS,1,147.91121,16.00000,0-17,True,False,2.00000,3.00000,no_licence,False,True,False,general,5.00000,HBE,3,11.95000,27.89000,77.22000,15.11000,4.89000,1.50000,0.00000,11.95000,27.89000,1,15.94000,15.94000,2.65329,<3,1.30310,transit
3-24000000246-5,24000000246.00000,1,2,304,303,0.50952,75.36355,CAR,0,147.91121,10.00000,0-17,True,False,2.00000,3.00000,no_licence,False,False,False,general,5.00000,HBE,11,8.08000,15.20000,70.31000,6.28000,3.39000,1.07000,0.00000,8.08000,15.20000,1,7.12000,7.12000,1.61472,<3,1.30310,car
